Week of fetchdate_orig	page_domain_root	page_url	title_new	Distinct count of ID	topic
June 13, 2022	fontanka.ru	https://www.fontanka.ru/2022/06/17/71418980/	президент россии назвал глупостью рассказы про  путинскую инфляцию     июня      г    общество   новости санкт петербурга	1	Inflation in the West
June 6, 2022	fontanka.ru	https://www.fontanka.ru/2022/06/07/71392253/	путин заявил  что инфляцию в рф удалось взять под контроль    июня      г  какая инфляция в россии   общество   новости санкт петербурга	1	Inflation in the West
April 18, 2022	fontanka.ru	https://www.fontanka.ru/2022/04/18/71265716/	экономический блицкриг  провалился  путин заявил  что инфляция в россии стабилизируется  а товарные запасы восстанавливаются	1	Inflation in the West
June 13, 2022	tatar-inform.ru	https://www.tatar-inform.ru/news/putin-ekonomiceskaya-cel-rossii-snizenie-inflyacii-do-4-5869763	путин  экономическая цель россии   снижение инфляции до	1	Inflation in the West
June 6, 2022	tatar-inform.ru	https://www.tatar-inform.ru/news/polyanskii-nazval-neubeditelnoi-popytku-baidena-perelozit-vinu-za-inflyaciyu-v-ssa-na-rf-5869096	полянский назвал неубедительной попытку байдена переложить вину за инфляцию в сша на рф	1	Inflation in the West
March 7, 2022	tatar-inform.ru	https://www.tatar-inform.ru/news/dzo-baiden-svyazal-rekordnuyu-za-sorok-let-inflyaciyu-v-ssa-s-antirossiiskimi-sankciyami-5857925	джо байден связал рекордную за сорок лет инфляцию в сша с санкциями против рф	1	Inflation in the West
March 14, 2022	tatar-inform.ru	https://www.tatar-inform.ru/news/bank-rossii-perestroika-ekonomiki-budet-soprovozdatsya-povysennoi-inflyaciei-5858973	банк россии  перестройка экономики будет сопровождаться повышенной инфляцией	1	Inflation in the West
March 14, 2022	rg.ru	https://rg.ru/2022/03/15/amerikanskij-ekspert-bajdenu-ne-sojdet-s-ruk-obvinenie-v-infliacii-v-adres-putina.html	американский эксперт  байдену не сойдет с рук обвинение в инфляции в адрес путина	1	Inflation in the West
February 14, 2022	rg.ru	https://rg.ru/2022/02/16/infliaciia-v-ssha-i-britanii-bet-mnogoletnie-rekordy.html	инфляция в сша и британии бьет многолетние рекорды	1	Inflation in the West
January 24, 2022	rg.ru	https://rg.ru/2022/01/25/glava-belogo-doma-oskorbil-zhurnalista-za-vopros-ob-infliacii-v-ssha.html	глава белого дома оскорбил журналиста за вопрос об инфляции в сша	1	Inflation in the West
January 24, 2022	rg.ru	https://rg.ru/2022/01/25/bajden-oskorbil-zhurnalista-iz-za-voprosa-ob-infliacii-v-ssha.html	байден оскорбил журналиста после вопроса об инфляции в сша	1	Inflation in the West
July 11, 2022	overclockers.ru	https://overclockers.ru/blog/TEXHAPb/show/70557/rubl-silno-podorozhal-a-evro-demonstriruet-rekordnoe-padenie-na-fone-rosta-inflyacii-v-es	рубль сильно подорожал  а евро демонстрирует рекордное падение на фоне роста инфляции в ес	1	Inflation in the West
May 2, 2022	overclockers.ru	https://overclockers.ru/blog/TEXHAPb/show/66752/kurs-bitkoina-mozhet-obvalitsya-nizhe-30-000-dollarov-na-fone-rosta-inflyacii-v-ssha-rbk	курс биткоина может обвалиться ниже        долларов на фоне роста инфляции в сша   рбк	1	Inflation in the West
March 14, 2022	overclockers.ru	https://overclockers.ru/blog/TEXHAPb/show/64406/bitkoin-mozhet-ruhnut-iz-za-vysokoj-inflyacii-v-ssha-povysheniya-stavki-rfs-i-posledstvii-sankcij	биткоин может рухнуть из за высокой инфляции в сша  повышения ставки рфс и последствии санкций	1	Inflation in the West
June 6, 2022	overclockers.ru	https://overclockers.ru/blog/RoadToKnowledge/show/68641/zapadnye-eksperty-dollar-budet-teryat-pokupatelskuju-sposobnost-v-rezultate-inflyacii	западные эксперты  доллар будет терять покупательскую способность в результате инфляции	1	Inflation in the West
June 6, 2022	m24.ru	https://www.m24.ru/news/vlast/09062022/470286	путин пошутил про то  что инфляцию на западе называют его именем	1	Inflation in the West
May 9, 2022	m24.ru	https://www.m24.ru/news/politika/10052022/459889	байден не смог сформулировать ответ на вопрос про инфляцию в сша	1	Inflation in the West
July 25, 2022	m24.ru	https://www.m24.ru/news/ehkonomika/25072022/484646	экономист рассказал  может ли печать купюр   и    рублей привести к инфляции	1	Inflation in the West
May 9, 2022	m24.ru	https://www.m24.ru/news/ehkonomika/09052022/459510	экономист объяснила высокие показатели инфляции в сша	1	Inflation in the West
April 18, 2022	iz.ru	https://iz.ru/1324207/2022-04-21/analitik-predrekla-stranam-evropy-dolgii-period-vysokoi-infliatcii	аналитик предрекла странам европы долгий период высокой инфляции	1	Inflation in the West
March 28, 2022	iz.ru	https://iz.ru/1312956/2022-03-30/godovaia-infliatciia-v-germanii-dostigla-istoricheskogo-rekorda	годовая инфляция в германии достигла исторического рекорда	1	Inflation in the West
January 24, 2022	iz.ru	https://iz.ru/1281892/2022-01-25/baiden-oskorbil-zhurnalista-posle-voprosa-ob-infliatcii-v-ssha	байден оскорбил журналиста после вопроса об инфляции в сша	1	Inflation in the West
January 17, 2022	iz.ru	https://iz.ru/1278285/2022-01-17/bloomberg-soobshchilo-ob-ugroze-infliatcii-v-evrope-iz-za-podorozhaniia-gaza	bloomberg сообщило об угрозе инфляции в европе из за подорожания газа	1	Inflation in the West
June 13, 2022	dp.ru	https://www.dp.ru:443/a/2022/06/17/Putin_mi_podavili_infljac	путин  в рф подавили инфляционный всплеск  инфляция продолжает снижаться	1	Inflation in the West
May 16, 2022	dp.ru	https://www.dp.ru:443/a/2022/05/21/Gazeta_Financial_Times_na	газета financial times назвала лидеров по росту инфляции в ес	1	Inflation in the West
February 14, 2022	dp.ru	https://www.dp.ru:443/a/2022/02/14/Torzhestvo_infljacii	торжество инфляции  цб пытается вернуть веру в банковские вклады	1	Inflation in the West
February 7, 2022	dp.ru	https://www.dp.ru:443/a/2022/02/11/Trojnoj_udar	тройной удар  инфляция в евросоюзе бьёт исторические рекорды	1	Inflation in the West
May 16, 2022	rbc.ru	https://www.rbc.ru/rbcfreenews/6282f28e9a794742197420c0	безос обвинил власти сша в  замыливании  проблемы рекордной инфляции	1	Inflation in the West
July 11, 2022	rbc.ru	https://www.rbc.ru/economics/14/07/2022/62cf49ad9a7947b735d85f54	bloomberg узнал об ухудшении прогноза по инфляции в ес из за украины	1	Inflation in the West
April 4, 2022	rbc.ru	https://www.rbc.ru/economics/06/04/2022/624d93a79a7947553f9e4b9a	недельная инфляция впервые после ужесточения санкций опустилась ниже	1	Inflation in the West
January 24, 2022	pnp.ru	https://www.pnp.ru/social/vyplaty-i-matkapital-proindeksiruyut-na-uroven-fakticheskoy-inflyacii.html	выплаты и маткапитал проиндексируют на уровень фактической инфляции	1	Inflation in the West
May 9, 2022	pnp.ru	https://www.pnp.ru/economics/nikonov-bolshinstvo-amerikancev-volnuet-ne-ukraina-a-inflyaciya-v-ssha.html	никонов  большинство американцев волнует не украина  а инфляция в сша	1	Inflation in the West
April 11, 2022	pnp.ru	https://www.pnp.ru/economics/bayden-obvinil-rossii-v-rekordnoy-inflyacii-v-ssha.html	байден обвинил россию в рекордной инфляции в сша	1	Inflation in the West
June 6, 2022	news.mail.ru	https://news.mail.ru/politics/51690040/	байден назвал рекордную инфляцию проклятием сша	1	Inflation in the West
April 4, 2022	news.mail.ru	https://news.mail.ru/politics/50819228/	трамп считает  что байден спровоцировал рост инфляции и цен на газ в сша	1	Inflation in the West
July 25, 2022	news.mail.ru	https://news.mail.ru/economics/52398041/	годовая инфляция в еврозоне обновила исторический рекорд	1	Inflation in the West
July 11, 2022	news-front.info	https://news-front.info/2022/07/13/infljacija-v-ssha-bjot-novye-rekordy/	инфляция в сша бьёт новые рекорды	1	Inflation in the West
July 4, 2022	news-front.info	https://news-front.info/2022/07/06/forbes-sprognoziroval-ssha-mnogoletnjuju-uskorennuju-infljaciju/	forbes спрогнозировал многолетнюю ускоренную инфляцию в сша	1	Inflation in the West
June 27, 2022	news-front.info	https://news-front.info/2022/07/02/v-germanii-opredelili-otvetstvennogo-za-vysokuju-infljaciju-v-evrope/	в германии определили ответственного за высокую инфляцию в европе	1	Inflation in the West
March 14, 2022	neftegaz.ru	https://neftegaz.ru/news/gosreg/730473-minenergo-rf-sushchestvuyushchie-mekhanizmy-regulirovaniya-toplivnogo-rynka-pozvolyayut-ne-dopustit-/	минэнерго рф  существующие механизмы регулирования топливного рынка позволяют не допустить удорожания нефтепродуктов выше инфляции	1	Inflation in the West
July 11, 2022	neftegaz.ru	https://neftegaz.ru/news/finance/743622-neozhidannoe-uskorenie-inflyatsii-v-ssha-obrushilo-neftyanye-tseny/	неожиданное ускорение инфляции в сша обрушило нефтяные цены	1	Inflation in the West
March 7, 2022	neftegaz.ru	https://neftegaz.ru/news/finance/729425-putinskoe-povyshenie-tsen-d-bayden-svyazal-inflyatsiyu-v-ssha-s-deystviyami-rossii/	путинское повышение цен  д  байден связал инфляцию в сша с действиями россии	1	Inflation in the West
June 27, 2022	ko.ru	https://ko.ru/news/nemetskiy-professor-nazval-glavnogo-vinovnika-vysokoy-inflyatsii/	немецкий профессор назвал главного виновника высокой инфляции	1	Inflation in the West
June 13, 2022	ko.ru	https://ko.ru/news/minfin-ssha-oproverg-vozmozhnost-bystrogo-snizheniya-inflyatsii/	минфин сша опроверг возможность быстрого снижения инфляции	1	Inflation in the West
January 10, 2022	ko.ru	https://ko.ru/news/inflyatsiya-v-ssha-dostigla-rekorda-za-40-let/	инфляция в сша достигла рекорда за    лет	1	Inflation in the West
May 16, 2022	fedpress.ru	https://fedpress.ru/news/europe/economy/3001911	глава банка англии заявил о беспомощности в борьбе с инфляцией   европа	1	Inflation in the West
June 13, 2022	fedpress.ru	https://fedpress.ru/news/78/policy/3035722	президент рф объяснил проблемы западной экономики   путинская инфляция   глупость    санкт петербург	1	Inflation in the West
June 6, 2022	fedpress.ru	https://fedpress.ru/news/77/policy/3026776	сенатор пушков оценил слова байдена о проклятии высокой инфляции сша   москва	1	Inflation in the West
June 6, 2022	akm.ru	https://www.akm.ru/comments/osnovnoe_vnimanie_na_zasedaniya_etsb_i_banka_rossii_a_takzhe_inflyatsiyu_v_ssha/	основное внимание на заседания ецб и банка россии  а также инфляцию в сша	1	Inflation in the West
July 11, 2022	akm.ru	https://www.akm.ru/comments/osnovnoe_vnimanie_mirovykh_rynkov_sosredotochitsya_na_dannykh_po_inflyatsii_v_ssha/	основное внимание мировых рынков сосредоточится на данных по инфляции в сша	1	Inflation in the West
January 10, 2022	akm.ru	https://www.akm.ru/comments/godovaya_inflyatsiya_v_ssha_obnovila_maksimumy_pochti_za_40_let/	годовая инфляция в сша обновила максимумы почти за    лет	1	Inflation in the West
January 31, 2022	vz.ru	https://vz.ru/news/2022/2/1/1141440.html	взгляд   в ер сообщили об индексации маткапитала по уровню фактической инфляции    новости дня	1	Inflation in the West
January 24, 2022	vz.ru	https://vz.ru/news/2022/1/27/1140716.html	взгляд   глава фрс предупредил о риске сохранения высокой инфляции в сша    новости дня	1	Inflation in the West
April 25, 2022	tvc.ru	http://www.tvc.ru/news/show/id/239219	шоковая терапия  запад захлестнула волна небывалой инфляции	1	Inflation in the West
April 18, 2022	tvc.ru	http://www.tvc.ru/news/show/id/238579	силуанов оценил разгон инфляции в странах запада	1	Inflation in the West
March 7, 2022	trud.ru	https://www.trud.ru/article/10-03-2022/1413550_vinovaty_sanktsii_bajden_svjazal_razgul_infljatsii_v_ssha_s_antirossijskimi_merami.html	виноваты санкции  байден связал разгул инфляции в сша с антироссийскими мерами	1	Inflation in the West
June 6, 2022	trud.ru	https://www.trud.ru/article/07-06-2022/1416837_no_est_i_zasada_putin_soobschil_o_vzjatii_pod_kontrol_infljatsii.html	но есть и засада   путин сообщил о взятии под контроль инфляции	1	Inflation in the West
January 31, 2022	ridus.ru	https://www.ridus.ru/news/372693	материнский капитал проиндексировали по уровню фактической инфляции	1	Inflation in the West
January 31, 2022	ridus.ru	https://www.ridus.ru/news/372623	семейный капитал в россии вырос на фактическую инфляцию	1	Inflation in the West
January 24, 2022	ren.tv	https://ren.tv/news/v-mire/931792-baiden-grubo-otvetil-zhurnalistu-fox-news-iz-za-voprosa-ob-infliatsii	байден оскорбил корреспондента fox news из за вопроса об инфляции	1	Inflation in the West
January 10, 2022	ren.tv	https://ren.tv/news/v-mire/926650-infliatsiia-v-ssha-v-dekabre-stala-rekordnoi-za-poslednie-40-let	инфляция в сша в декабре стала рекордной за последние    лет	1	Inflation in the West
March 14, 2022	ngs.ru	https://ngs.ru/text/world/2022/03/14/70503209/	экономический кризис в россии  что будет с экономикой россии после санкций  как мы будем жить  какая инфляция  мнение эксперта экономиста   нгс	1	Inflation in the West
March 14, 2022	ngs.ru	https://ngs.ru/text/auto/2022/03/15/70506815/	цена бензина в россии начала снижаться на фоне запрета экспортных поставок нефтепродуктов  но инфляция может привести к резкому удорожанию топлива в будущем   нгс	1	Inflation in the West
June 27, 2022	life.ru	https://life.ru/p/1506154	немецкий профессор зинн обвинил ецб в высокой инфляции	1	Inflation in the West
June 13, 2022	life.ru	https://life.ru/p/1502909	тысячи жителей лондона вышли на акцию протеста из за рекордной инфляции и высоких цен	1	Inflation in the West
June 13, 2022	3dnews.ru	https://3dnews.ru/1067886/forbes-na-fone-rekordnoy-inflyatsii-v-ssha-stremitelno-podeshevela-kriptovalyuta-ethereum-kurs-prodolgaet-padat	на фоне рекордной инфляции в сша рухнули курсы криптовалют  биткоин упал до     тыс   а ethereum   до	1	Inflation in the West
May 23, 2022	3dnews.ru	https://3dnews.ru/1066570/nvidia-sokratila-priyom-na-rabotu-v-svyazi-s-inflyatsiey-i-ekonomicheskoy-situatsiey	nvidia сократила приём на работу в связи с инфляцией и сложной экономической ситуацией	1	Inflation in the West
May 9, 2022	xakac.info	https://xakac.info/news/100549	байден обвинил путина в росте инфляции в сша	1	Inflation in the West
June 13, 2022	vsluh.ru	https://vsluh.ru/novosti/pmef-2022/inflyatsiya-i-valyuta-na-pmef-2022-vladimir-putin-kommentiruet-slozhivshuyusya-ekonomicheskuyu-situa_382522/	инфляция и валюта  на пмэф      владимир путин комментирует сложившуюся экономическую ситуацию	1	Inflation in the West
January 10, 2022	volga.news	https://volga.news/article/604173.html	банк  открытие   годовая инфляция в сша обновила максимумы почти за    лет	1	Inflation in the West
June 6, 2022	utro.ru	https://utro.ru/news/economics/2022/06/09/1512704.shtml	президент сша назвал  проклятьем  высокую инфляцию	1	Inflation in the West
April 18, 2022	ufa.kp.ru	https://pda.ufa.kp.ru/daily/27382/4576562/	санкции и ажиотаж вокруг продовольствия  уровень инфляции в башкирии за месяц вырос почти вдвое	1	Inflation in the West
May 30, 2022	samara.kp.ru	https://pda.samara.kp.ru/daily/27399/4596098/	руководители ресурсоснабжающих организаций должны быть подотчетны   депутат самарской губдумы максим гусейнов о борьбе с кадровым голодом и инфляцией	1	Inflation in the West
June 6, 2022	sakhalin.info	https://sakhalin.info/news/222324	путин об остановившейся инфляции  здесь есть  как в народе говорят  засада	1	Inflation in the West
January 10, 2022	regions.ru	http://regions.ru/news/2630508/	regions ru   новости федерации   если мы выгоним доллар из российской экономики  мы резко снизим инфляцию	1	Inflation in the West
January 31, 2022	rapsinews.ru	http://rapsinews.ru/legislation_news/20220201/307696816.html	ер обеспечила индексацию маткапитала по уровню фактической инфляции	1	Inflation in the West
April 11, 2022	pronedra.ru	https://pronedra.ru/vysokaya-inflyacziya-sposobstvuet-rostu-czen-na-zoloto-646472.html	цены на золото растут из за ускорившейся инфляции в сша	1	Inflation in the West
February 7, 2022	primamedia.ru	https://primamedia.ru/news/1235019/	госдолг сша превысил     трлн  инфляция в еврозоне   инвестобзор дфо  страны  мира	1	Inflation in the West
March 14, 2022	nversia.ru	https://nversia.ru/news/saratovstat-za-dva-mesyaca-prodovolstvennaya-inflyaciya-razognalas-do-3-stoimost-minimalnoy-produktovoy-korziny-vyrosla-do-4-8-tysyachi-rubley/	саратовстат  за два месяца продовольственная инфляция разогналась до     стоимость минимальной продуктовой корзины выросла до     тысячи рублей	1	Inflation in the West
January 10, 2022	krsk.sibnovosti.ru	https://krsk.sibnovosti.ru/society/401668-vladimir-putin-predlozhil-proindeksirovat-pensii-vyshe-urovnya-inflyatsii	владимир путин предложил проиндексировать пенсии выше уровня инфляции   новости  общество    sibnovosti ru	1	Inflation in the West
April 18, 2022	justmedia.ru	https://www.justmedia.ru/news/economy/doktor-ekonomicheskikh-nauk-irina-turgel-rasskazala-pochemu-na-urale-okazalas-samaya-nizkaya-inflyatsiya-v-strane	доктор экономических наук ирина тургель рассказала  почему на урале оказалась самая низкая инфляция в стране	1	Inflation in the West
December 27, 2021	informpskov.ru	https://informpskov.ru/news/375941.html	вступил в силу закон об индексации маткапитала по фактической инфляции	1	Inflation in the West
June 6, 2022	info.sibnet.ru	https://info.sibnet.ru/article/618761/	минэкономразвитие заявило о рекордно низкой месячной инфляции	1	Inflation in the West
January 10, 2022	i38.ru	https://i38.ru/obichnie-ekonomika/putin-poruchil-indeksirovat-pensiiu-vishe-urovnya-inflyatsii-v-irkutske-schitaiut-chto-povishat-ee-nuzhno-gorazdo-suschestvennee	путин поручил индексировать пенсию выше уровня инфляции  в иркутске считают  что повышать ее нужно гораздо существеннее	1	Inflation in the West
January 24, 2022	dni.ru	https://dni.ru/polit/2022/1/25/497702.html	сша  джо байден обозвал задавшего неудобный вопрос журналиста  последние новости  президент  украина  инфляция    политика    дни ру	1	Inflation in the West
December 27, 2021	chto-proishodit.ru	https://chto-proishodit.ru/economy/1144434	экономист cms institute переславский спрогнозировал галопирующую инфляцию в россии	1	Inflation in the West
June 20, 2022	anna-news.info	https://anna-news.info/glava-frs-ssha-ne-svyazyvaet-inflyatsiyu-i-svo-rossijskoj-armii-na-ukraine/	глава фрс сша не связывает инфляцию и сво российской армии на украине	1	Inflation in the West
July 25, 2022	riafan.ru	https://riafan.ru/23559614-srf_uspeh_rossii_v_afrike_yavlyaetsya_sledstviem_oshibok_zapada	srf  успех россии в африке является следствием ошибок запада	1	Inflation in Russia
July 25, 2022	riafan.ru	https://riafan.ru/23556094-glava_mid_britanii_trass_nazvala_zavisimost_ot_rossii_oshibkoi_evropi	глава мид британии трасс назвала зависимость от россии ошибкой европы	1	Inflation in Russia
July 18, 2022	riafan.ru	https://riafan.ru/23549473-le_figaro_evropa_povtorila_oshibku_napoleona_s_blokadoi_anglii_v_otnoshenii_rossii	le figaro  европа повторила ошибку наполеона с блокадой англии в отношении россии	1	Inflation in Russia
July 18, 2022	riafan.ru	https://riafan.ru/23543263-politolog_arkatov_ob_ekonomicheskom_krizise_v_evrope_rezul_tat_proschetov_i_oshibok_zapadnih_analitikov	политолог аркатов об экономическом кризисе в европе  результат просчетов и ошибок западных аналитиков	1	Inflation in Russia
July 11, 2022	riafan.ru	https://riafan.ru/23541987-ekspert_al_manasfa_evropeiskie_chleni_nato_rasplachivayutsya_za_oshibki_ssha_v_ukrainskom_dos_e	эксперт аль манасфа  европейские члены нато расплачиваются за ошибки сша в украинском досье	1	Inflation in Russia
July 11, 2022	riafan.ru	https://riafan.ru/23541299-_igra_v_pravdu_pochemu_bler_priznal_proigrish_zapada	игра в правду   почему блэр признал проигрыш запада	1	Inflation in Russia
July 4, 2022	riafan.ru	https://riafan.ru/23527924-v_american_thinker_nazvali_oshibochnim_mnenie_zapada_o_vozmozhnom_porazhenii_rf_na_ukraine	в american thinker назвали ошибочным мнение запада о возможном поражении рф на украине	1	Inflation in Russia
July 4, 2022	riafan.ru	https://riafan.ru/23526650-putin_nazval_oshibki_zapada_prichinoi_mirovogo_prodovol_stvennogo_krizisa	президент рф назвал ошибки запада причиной мирового продовольственного кризиса	1	Inflation in Russia
July 4, 2022	riafan.ru	https://riafan.ru/23526369-bivshii_komanduyuschii_nato_prizval_vsu_atakovat_raketami_slabie_mesta_krimskogo_mosta	бывший командующий нато призвал всу атаковать ракетами слабые места крымского моста	1	Inflation in Russia
July 4, 2022	riafan.ru	https://riafan.ru/23526297-ekonomicheskaya_katastrofa_na_zapade_vsego_odna_oshibka_privedet_k_velikoi_depressii_v_ssha	экономическая катастрофа на западе  всего одна ошибка приведет к великой депрессии в сша	1	Inflation in Russia
July 4, 2022	riafan.ru	https://riafan.ru/23519686-satanovskii_nazval_rokovoi_oshibkoi_shvetsii_i_finlyandii_otkaz_ot_neitraliteta_v_pol_zu_nato	сатановский назвал роковой ошибкой швеции и финляндии отказ от нейтралитета в пользу нато	1	Inflation in Russia
July 4, 2022	riafan.ru	https://riafan.ru/23518856-fatal_naya_oshibka_chem_rasplatyatsya_finni_i_shvedi_za_chlenstvo_v_nato	фатальная ошибка  чем расплатятся финны и шведы за членство в нато	1	Inflation in Russia
June 27, 2022	riafan.ru	https://riafan.ru/23514319-mid_belorussii_rasshirenie_nato_yavlyaetsya_bol_shoi_strategicheskoi_oshibkoi	мид белоруссии  расширение нато является большой стратегической ошибкой	1	Inflation in Russia
June 27, 2022	riafan.ru	https://riafan.ru/23509800-the_hill_rf_gotova_ispol_zovat_tschatel_no_skrivayuschiesya_slabosti_zapadnogo_al_yansa	the hill  рф готова использовать тщательно скрывающиеся слабости западного альянса	1	Inflation in Russia
June 20, 2022	riafan.ru	https://riafan.ru/23501351-senator_kovitidi_ispravlenie_istinnoi_kolossal_noi_oshibki_rf_mozhet_dorogo_stoit_vsei_evrope	сенатор ковитиди  исправление истинной  колоссальной ошибки  рф может дорого стоить всей европе	1	Inflation in Russia
June 20, 2022	riafan.ru	https://riafan.ru/23497222-ekspert_as_said_ukrainskii_konflikt_obnazhil_politicheskuyu_slabost_kollektivnogo_zapada	эксперт ас саид  украинский конфликт обнажил политическую слабость коллективного запада	1	Inflation in Russia
June 20, 2022	riafan.ru	https://riafan.ru/23497183-politolog_gusev_rasskazal_kak_spetsoperatsiya_vs_rf_pokazala_slabie_mesta_evropi	политолог гусев рассказал  как спецоперация вс рф показала слабые места европы	1	Inflation in Russia
June 13, 2022	riafan.ru	https://riafan.ru/23489652-slozhnee_v_etnama_politolog_gusev_raskril_posledstviya_proigrisha_zapada_na_ukraine	сложнее вьетнама  политолог гусев раскрыл последствия проигрыша запада на украине	1	Inflation in Russia
June 13, 2022	riafan.ru	https://riafan.ru/23488036-romanov_mnogoletnie_oshibki_i_antirossiiskaya_politika_okonchatel_no_dob_yut_ekonomiku_zapada_k_oseni	романов  многолетние ошибки и антироссийская политика окончательно добьют экономику запада к осени	1	Inflation in Russia
June 6, 2022	riafan.ru	https://riafan.ru/23478337-dobit_sebya_sed_mim_paketom_sanktsii_pochemu_zapad_uporno_ne_zamechaet_svoih_oshibok	добить себя седьмым пакетом санкций  почему запад упорно не замечает своих ошибок	1	Inflation in Russia
May 30, 2022	riafan.ru	https://riafan.ru/23470428-politolog_gusev_ob_yasnil_pochemu_zapad_proigrivaet_ekonomicheskuyu_voinu_s_rossiei	политолог гусев объяснил  почему запад проигрывает экономическую войну с россией	1	Inflation in Russia
May 30, 2022	riafan.ru	https://riafan.ru/23469841-global_times_kollektivnii_zapad_proigrivaet_rossii_v_ekonomicheskoi_voine	global times  коллективный запад проигрывает россии в экономической войне	1	Inflation in Russia
May 23, 2022	riafan.ru	https://riafan.ru/23455628-proigrish_mira_ischenko_po_punktam_razobral_porazhenie_zapada_v_protivostoyanii_s_rf	проигрыш мира  ищенко по пунктам разобрал поражение запада в противостоянии с рф	1	Inflation in Russia
May 16, 2022	riafan.ru	https://riafan.ru/23450507-pochuvstvovali_slabost_zapad_dolgie_godi_gotovilsya_zadavit_sssr	почувствовали слабость  запад долгие годы готовился задавить ссср	1	Inflation in Russia
May 16, 2022	riafan.ru	https://riafan.ru/23426230-ny_perebroska_oruzhiya_nato_k_rossiiskim_granitsam_stala_katastroficheskoi_oshibkoi	ny  переброска оружия нато к российским границам стала  катастрофической ошибкой	1	Inflation in Russia
May 16, 2022	riafan.ru	https://riafan.ru/23248507-zamglavi_mid_ryabkov_nazval_oshibkoi_reshenie_shvetsii_i_finlyandii_o_vstuplenii_v_nato	замглавы мид рябков назвал ошибкой решение швеции и финляндии о вступлении в нато	1	Inflation in Russia
May 9, 2022	riafan.ru	https://riafan.ru/23245250-hill_zapad_dopustil_oshibku_i_proignoriroval_glavnii_posil_myunhenskoi_rechi_putina	hill  запад допустил ошибку и проигнорировал главный посыл мюнхенской речи путина	1	Inflation in Russia
May 9, 2022	riafan.ru	https://riafan.ru/23189796-vechnaya_problema_satanovskii_prizval_ne_povtoryat_oshibki_izrailya_na_zapadnoi_ukraine	вечная проблема  сатановский призвал не повторять ошибки израиля на западной украине	1	Inflation in Russia
May 2, 2022	riafan.ru	https://riafan.ru/23175785-diplomat_polyanskii_nazval_fatal_noi_oshibkoi_nato_proksi_voinu_protiv_rossii_na_ukraine	дипломат полянский назвал фатальной ошибкой нато прокси войну против россии на украине	1	Inflation in Russia
May 2, 2022	riafan.ru	https://riafan.ru/23164662-dzhonson_oboznachil_klyuchevuyu_oshibku_v_sanktsionnoi_politike_zapada_po_rossii	джонсон обозначил ключевую ошибку в санкционной политике запада по россии	1	Inflation in Russia
April 25, 2022	riafan.ru	https://riafan.ru/23152070-eks_senator_klintsevich_kollektivnii_zapad_proigrivaet_informatsionnuyu_voinu_rossii	экс сенатор клинцевич  коллективный запад проигрывает информационную войну россии	1	Inflation in Russia
April 25, 2022	riafan.ru	https://riafan.ru/23152042-hazin_ob_yasnil_pochemu_rossiyane_esche_ne_znayut_o_real_nih_uspehah_rf_i_slabosti_zapada	хазин объяснил  почему россияне еще не знают о реальных успехах рф и слабости запада	1	Inflation in Russia
April 18, 2022	riafan.ru	https://riafan.ru/23115440-bivshii_shveitsarskii_razvedchik_zapadu_plevat_na_ukrainu_emu_nuzhna_slabaya_rossiya_	бывший швейцарский разведчик  западу плевать на украину  ему нужна слабая россия	1	Inflation in Russia
April 11, 2022	riafan.ru	https://riafan.ru/23063207-_atalanta_proigrala_leiptsigu_i_viletela_iz_ligi_evropi	аталанта  проиграла  лейпцигу  и вылетела из лиги европы	1	Inflation in Russia
April 4, 2022	riafan.ru	https://riafan.ru/22661670-ukrainskii_analitik_nazval_fatal_noi_oshibkoi_grabezh_zapadom_rossiiskih_biznesmenov_	украинский аналитик назвал фатальной ошибкой грабеж западом российских бизнесменов    федеральное агентство новостей no	1	Inflation in Russia
April 4, 2022	riafan.ru	https://riafan.ru/22661670-ukrainskii_analitik_nazval_fatal_noi_oshibkoi_grabezh_zapadom_rossiiskih_biznesmenov_	украинский аналитик назвал фатальной ошибкой грабеж западом российских бизнесменов	1	Inflation in Russia
March 28, 2022	riafan.ru	https://riafan.ru/22577934-kievskii_analitik_kusch_obvinil_zapad_v_finansovom_maroderstve_v_otnoshenii_ukraini	киевский аналитик кущ обвинил запад в  финансовом мародерстве  в отношении украины   подразделения вс рф в ходе спецоперации взяли под контроль энергодар и бердянск   виктория толстоганова с трудом забеременела из за ошибок молодости	1	Inflation in Russia
March 14, 2022	riafan.ru	https://riafan.ru/22035241-bolton_zayavleniya_ssha_i_nato_pered_spetsoperatsiei_rossii_bili_bol_shoi_oshibkoi_	болтон  заявления сша и нато перед спецоперацией россии были  большой ошибкой    федеральное агентство новостей no	1	Inflation in Russia
February 14, 2022	riafan.ru	https://riafan.ru/1609862-lukashenko-zayavil-o-proigryshe-zapada-v-pervom-raunde-antirossiiskoi-kampanii	лукашенко заявил о проигрыше запада в  первом раунде  антироссийской кампании	1	Inflation in Russia
February 7, 2022	riafan.ru	https://riafan.ru/1606199-reseau-international-strategicheskaya-oshibka-ssha-po-rossii-obernetsya-katastrofoi-dlya-nato	reseau international  стратегическая ошибка сша по россии обернется катастрофой для нато	1	Inflation in Russia
February 7, 2022	riafan.ru	https://riafan.ru/1604263-zhurnalist-koc-nazval-opasnuyu-oshibku-zapada-v-otnoshenii-ukrainy	журналист коц назвал опасную ошибку запада в отношении украины	1	Inflation in Russia
