Week of fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
4 April 2022	pravda.ru	https://www.pravda.ru/news/society/1696943-arkhivy_prestuplenii_banderovcev/	архивы мо рф подтвердили зверства бандеровцев	True	345616	(?=.*).*	(зверств)	()
4 April 2022	pravda.ru	https://www.pravda.ru/news/politics/1697482-pochemu_mirovoe_soobschestvo/	почему мир игнорирует зверства украинских нацистов	True	346236	(?=.*).*	(зверств)	()
28 March 2022	mk.ru	https://www.mk.ru/politics/2022/03/29/deputat-shamanov-specnaz-zakhvatil-uchastnikov-zverstv-nad-rossiyskimi-voennoplennymi.html	депутат шаманов  спецназ захватил участников зверств над российскими военнопленными	True	141163	(?=.*).*	(зверств)	()
28 March 2022	mk.ru	https://www.mk.ru/politics/2022/03/29/senator-klishas-prokommentiroval-prizyv-oon-rassledovat-zverstva-nad-rossiyskimi-voennoplennymi.html	сенатор клишас прокомментировал призыв оон расследовать зверства над российскими военнопленными	True	139934	(?=.*).*	(зверств)	()
28 March 2022	mk.ru	https://www.mk.ru/politics/2022/04/01/minoborony-rf-opublikovalo-voennye-arkhivy-o-zverstvakh-banderovcev.html	минобороны рф опубликовало военные архивы о зверствах бандеровцев	True	135222	(?=.*).*	(зверств)	()
28 March 2022	fedpress.ru	https://fedpress.ru/news/77/policy/2955695	ситуация на украине к этому часу  эвакуация иностранцев из мариуполя и зверства нацбатальонов   москва	True	444496	(?=.*).*	(зверств)	()
4 April 2022	fedpress.ru	https://fedpress.ru/news/77/society/2960309	минобороны обнародовало новые факты зверств бандеровцев во время вов   москва	True	444085	(?=.*).*	(зверств)	()
16 May 2022	fedpress.ru	https://fedpress.ru/news/ukraine/policy/3007761	сапер из днр рассказал о зверствах нацистов   поджигали квартиры с жильцами    украина	True	447838	(?=.*).*	(зверств)	()
11 July 2022	trud.ru	https://www.trud.ru/article/16-07-2022/1418289_zhurnalistka_iz_germanii_rasskazala_o_zverstvax_kieva_v_donbasse.html	журналистка из германии рассказала о зверствах киева в донбассе	True	273652	(?=.*).*	(зверств)	()
18 July 2022	trud.ru	https://www.trud.ru/article/20-07-2022/1418392_posol_lnr_zajavil_o_podgotovke_vsu_v_slavjanske_postanovok_zverstv_orkov.html	посол лнр заявил о подготовке всу в славянске постановок  зверств орков	True	274139	(?=.*).*	(зверств)	()
7 February 2022	tvzvezda.ru	https://tvzvezda.ru/news/20222101923-spZJH.html	летопись ужаса  ростовский суд начал слушать иск по делу о зверствах фашистов на дону	True	481600	(?=.*).*	(зверств)	()
28 February 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022351451-ph3ku.html	минобороны россии  украину захлестнула волна грабежей  зверства нацистов повсеместны	True	480063	(?=.*).*	(зверств)	()
7 March 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022381724-MXMK5.html	мо рф  жители украины заявляют об ужасах и зверствах со стороны националистов	True	478094	(?=.*).*	(зверств)	()
21 March 2022	runews24.ru	https://runews24.ru:443/society/24/03/2022/dd033f6e44482ee8e63bd0cee4946347	жительница мариуполя рассказала о зверствах боевиков нацбатальона  азов	True	465921	(?=.*).*	(зверств)	()
21 March 2022	mk.ru	https://www.mk.ru/politics/2022/03/21/bezdna-absolyutnogo-zla-rassekrecheny-novye-dokumenty-o-zverstvakh-banderovcev.html	бездна абсолютного зла  рассекречены новые документы о зверствах бандеровцев	True	143612	(?=.*).*	(зверств)	()
6 June 2022	mk.ru	https://www.mk.ru/politics/2022/06/09/sk-nashel-na-azovstali-telefony-s-dokazatelstvami-zverstv-ukrainskikh-boevikov.html	ск нашел на  азовстали  телефоны с доказательствами зверств украинских боевиков	True	150038	(?=.*).*	(зверств)	()
18 April 2022	stars.segodnya.ua	https://stars.segodnya.ua/stars/ukrainian/vahtang-kikabidze-dal-svoy-prognoz-kakaya-sudba-zhdet-putina-posle-ego-zverstv-v-ukraine-1616223.html	вахтанг кикабидзе дал свой прогноз  какая судьба ждет путина после его зверств в украине	True	118703	(?=.*).*	(зверств)	()
4 April 2022	riafan.ru	https://riafan.ru/22873723-rossiiskii_ekipazh_osvobozhdennogo_v_mariupole_sudna_rasskazal_o_zverstvah_natsionalistov	российский экипаж освобожденного в мариуполе судна рассказал о зверствах националистов	True	418875	(?=.*).*	(зверств)	()
11 April 2022	riafan.ru	https://riafan.ru/23016992-frantsiya_opravdivaet_zverstva_boevikov_dlya_diskreditatsii_vlastei_mali	франция оправдывает зверства боевиков для дискредитации властей мали	True	422625	(?=.*).*	(зверств)	()
11 April 2022	riafan.ru	https://riafan.ru/23062563-mi_ochen_hotim_v_rossiyu_babushka_tyazhelo_ranennogo_rebenka_v_mariupole_rasskazala_o_zverstvah_vsu	мы очень хотим в россию  бабушка тяжело раненного ребенка в мариуполе рассказала о зверствах всу	True	420042	(?=.*).*	(зверств)	()
18 April 2022	riafan.ru	https://riafan.ru/23110398-_zverstvovat_ne_budem_aleksei_leonkov_o_sud_be_plennih_naemnikov_na_ukraine	зверствовать не будем   алексей леонков о судьбе пленных наемников на украине	True	428192	(?=.*).*	(зверств)	()
18 April 2022	riafan.ru	https://riafan.ru/23147624-o_zverstvah_snaiperov_azova	о зверствах снайперов  азова	True	429574	(?=.*).*	(зверств)	()
25 April 2022	riafan.ru	https://riafan.ru/23149740-_odin_mirnii_mesyats_za_drugim_kogda_zhiteli_dnr_i_lnr_smogut_opravit_sya_ot_zverstv_natsistov	один мирный месяц за другим   когда жители днр и лнр смогут оправиться от зверств нацистов	True	435787	(?=.*).*	(зверств)	()
4 April 2022	tvzvezda.ru	https://tvzvezda.ru/news/202248214-RG6r8.html	глаза выколоты  уши отрезаны   о чем говорится в опубликованных мо рф архивах о зверствах украинских националистов в годы войны	True	480883	(?=.*).*	(зверств)	()
11 April 2022	tvzvezda.ru	https://tvzvezda.ru/news/20224142359-GtGLO.html	всю семью порезали ножами   мо рф обнародовало новые свидетельства зверств украинских националистов в годы вов	True	481225	(?=.*).*	(зверств)	()
25 April 2022	tvzvezda.ru	https://tvzvezda.ru/news/20224282347-UF2KW.html	убил детей железными вилами   мо рф обнародовало новые свидетельства зверств украинских националистов в годы вов	True	480543	(?=.*).*	(зверств)	()
9 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022510740-G0dpo.html	материалы следствия  откровения жителей севастополя о зверствах нацистов в      году	True	483526	(?=.*).*	(зверств)	()
9 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/20225131646-VVbQL.html	в мо рф опубликовали архивные документы о зверствах нацистов на территории латвии	True	475597	(?=.*).*	(зверств)	()
16 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/20225221516-r33Aq.html	сжигали дома вместе с жителями  сапер рассказал о зверствах бойцов  азова   при отступлении	True	483895	(?=.*).*	(зверств)	()
23 May 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022527320-LO8VS.html	похлеще  чем  азов     пушилин рассказал о зверствах бойцов всу над мирными жителями	True	483732	(?=.*).*	(зверств)	()
20 June 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022620131-RY4G9.html	грудных детей тоже расстреливали   фсб публикует документы о зверствах латвийских пособников сс	True	475612	(?=.*).*	(зверств)	()
20 June 2022	tvzvezda.ru	https://tvzvezda.ru/news/20226242023-quU6r.html	пытки  грабежи и обстрелы  жители горского рассказали о зверствах националистов	True	486167	(?=.*).*	(зверств)	()
7 March 2022	ren.tv	https://ren.tv/news/v-rossii/948656-minoborony-rf-zhiteli-ukrainy-soobshchaiut-o-zverstvakh-natsionalistov	минобороны рф  жители украины сообщают о зверствах националистов	True	29001	(?=.*).*	(зверств)	()
7 March 2022	ren.tv	https://ren.tv/news/v-mire/950194-na-ukraine-zverstva-natsionalistov-popytalis-vydat-za-deistviia-vs-rf	на украине зверства националистов попытались выдать за действия вс рф	True	14399	(?=.*).*	(зверств)	()
14 March 2022	ren.tv	https://ren.tv/news/v-mire/951354-bezhenets-iz-mariupolia-rasskazal-o-zverstvakh-natsionalistov	беженец из мариуполя рассказал о зверствах националистов	True	11628	(?=.*).*	(зверств)	()
25 April 2022	military.pravda.ru	https://military.pravda.ru/news/1704128-tankist/	распятые тела и обезглавленные   российский танкист  казак  рассказал о зверствах нацистов украины	True	62600	(?=.*).*	(зверств)	()
13 June 2022	mk.ru	https://www.mk.ru/politics/2022/06/17/fsb-rassekretila-samyy-bolshoy-kompleks-arkhivov-o-zverstvakh-nacistov-v-krymu.html	фсб рассекретила самый большой комплекс архивов о зверствах нацистов в крыму	True	149633	(?=.*).*	(зверств)	()
27 June 2022	mk.ru	https://www.mk.ru/incident/2022/06/29/101letniy-byvshiy-okhrannik-nacistskogo-konclagerya-prigovoren-k-zaklyucheniyu-za-zverstva.html	летний бывший охранник нацистского концлагеря приговорен к заключению за зверства	True	144560	(?=.*).*	(зверств)	()
7 March 2022	monavista.ru	https://monavista.ru/article/4744456/	певица жасмин   жители донбасса долгие годы испытывали зверства неонацистов    monavista daily	True	51241	(?=.*).*	(зверств)	()
21 March 2022	tvc.ru	http://www.tvc.ru/news/show/id/235785	минобороны раскрыло данные о зверствах украинских националистов в годы вов	True	78664	(?=.*).*	(зверств)	()
28 March 2022	tvc.ru	http://www.tvc.ru/news/show/id/236946	бьют без разбора  рассказы жителей мариуполя о зверствах нацбатов и всу	True	49963	(?=.*).*	(зверств)	()
4 April 2022	tvc.ru	http://www.tvc.ru/news/show/id/237473	минобороны опубликовало документы о зверствах бандеровцев	True	68642	(?=.*).*	(зверств)	()
23 May 2022	tvc.ru	http://www.tvc.ru/news/show/id/241220	скр объяснил зверства украинских нацистов приемом химических веществ	True	103092	(?=.*).*	(зверств)	()
28 March 2022	vsluh.ru	https://vsluh.ru/novosti/obshchestvo/poka-vy-spali-zverstva-natsistov-na-ukraine-reaktsiya-kremlya-na-otkaz-es-ot-oplaty-gaza-v-rublyakh-_378312/	пока вы спали  зверства нацистов на украине  реакция кремля на отказ ес от оплаты газа в рублях и конец безлимита	True	24103	(?=.*).*	(зверств)	()
14 February 2022	zavtra.ru	https://zavtra.ru/blogs/izobrazhaya_zhertvu_zapadnie_nko_gotovyat_istorii_o_zverstvah_russkih_okkupantov	изображая жертву  западные нко готовят истории о  зверствах русских оккупантов	True	37609	(?=.*).*	(зверств)	()
25 April 2022	riafan.ru	https://riafan.ru/23157868-zhiteli_popasnoi_rasskazali_o_zverstvah_vsu_i_natsionalistov	жители попасной рассказали о зверствах всу и националистов	True	415353	(?=.*).*	(зверств)	()
25 April 2022	riafan.ru	https://riafan.ru/23157891-komandir_tankovogo_polka_vs_rf_kazak_rasskazal_o_zverstvah_ukrainskih_natsionalistov	командир танкового полка вс рф казак рассказал о зверствах украинских националистов	True	416132	(?=.*).*	(зверств)	()
2 May 2022	riafan.ru	https://riafan.ru/23163248-zhitel_nitsa_mariupolya_rasskazala_kak_skrivalas_v_podvale_s_rebenkom_invalidom_ot_zverstv_vsu	жительница мариуполя рассказала  как скрывалась в подвале с ребенком инвалидом от зверств всу	True	416456	(?=.*).*	(зверств)	()
2 May 2022	riafan.ru	https://riafan.ru/23173777-_vzyal_avtomat_pristavil_k_golove_zhitel_sela_pod_hersonom_rasskazal_o_zverstvah_vsu	взял автомат  приставил к голове   житель села под херсоном рассказал о зверствах всу	True	403813	(?=.*).*	(зверств)	()
16 May 2022	riafan.ru	https://riafan.ru/23328767-zverstva_azova_molchat_nevozmozhno_reportazh_anni_dolgarevoi_iz_mariupolya	зверства  азова    молчать невозможно  репортаж анны долгаревой из мариуполя	True	437495	(?=.*).*	(зверств)	()
28 February 2022	ura.news	https://ura.news/news/1052536154	лидер  бахыт компота  напомнил о зверствах нацбатов в донбассе	True	295684	(?=.*).*	(зверств)	()
4 April 2022	ura.news	https://ura.news/news/1052544567	глава  битвы за донбасс  сообщил о зверствах нацбатов в мариуполе	True	296409	(?=.*).*	(зверств)	()
4 April 2022	ura.news	https://ura.news/news/1052544677	водолацкий рассказал  как рф докажет зверства украинских нацистов	True	297291	(?=.*).*	(зверств)	()
11 April 2022	ura.news	https://ura.news/news/1052546397	сдавшиеся украинские военные пожаловались на зверства командиров	True	301241	(?=.*).*	(зверств)	()
20 June 2022	regnum.ru	https://regnum.ru/news/3623986.html	документы о зверствах нацистов в латвии   это не только история	True	353927	(?=.*).*	(зверств)	()
