Week of fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
25 April 2022	rg.ru	https://rg.ru/2022/04/29/foreign-policy-nakachivaia-ukrainu-oruzhiem-zapad-prevrashchaet-ee-v-novuiu-liviiu.html	foreign policy  накачивая украину оружием  запад превращает ее в новую ливию	True	156276	(?=.*).*	(оруж)	(накач)
6 June 2022	uralpress.ru	https://uralpress.ru/news/federaciya/finny-prodolzhayut-nakachivat-ukrainu-oruzhiem	финны продолжают накачивать украину оружием	True	106023	(?=.*).*	(оруж)	(накач)
11 July 2022	uralpress.ru	https://uralpress.ru/news/federaciya/farshiruya-ukrainu-oruzhiem-zapad-nakachivaet-stvolami-gangsterov-i-terroristov	фаршируя украину оружием  запад накачивает  стволами  гангстеров и террористов	True	121629	(?=.*).*	(оруж)	(накач)
13 June 2022	vestikavkaza.ru	https://vestikavkaza.ru/news/antonov-nakacka-ukrainy-oruziem-pramoj-put-k-vojne-mezdu-rossiej-i-ssa.html	антонов  накачка украины оружием   прямой путь к войне между россией и сша	True	538275	(?=.*).*	(оруж)	(накач)
18 July 2022	argumenti.ru	https://argumenti.ru/politics/2022/07/781690	сергей лавров  россия исходит из того  что запад на каком то этапе поймет опасность накачивания украины оружием	True	494456	(?=.*).*	(оруж)	(накач)
25 July 2022	argumenti.ru	https://argumenti.ru/politics/2022/07/782555	the global times  накачивающие украину оружием сша повторяют свою ошибку    летней давности  допущенную в афганистане	True	493141	(?=.*).*	(оруж)	(накач)
17 January 2022	rg.ru	https://rg.ru/2022/01/20/peskov-est-tolko-nakachka-ukrainy-vooruzheniiami.html	песков  есть только накачка украины вооружениями	True	152035	(?=.*).*	(оруж)	(накач)
24 January 2022	tvzvezda.ru	https://tvzvezda.ru/news/20221302041-aGjSP.html	накачивание оружием и информационная паника  как запад подталкивает киев к провокациям против москвы	True	480591	(?=.*).*	(оруж)	(накач)
7 February 2022	ria.ru	https://ria.ru/20220212/mid-1772441689.html	запад не просто так накачивает киев оружием  считают в мид	True	219876	(?=.*).*	(оруж)	(накач)
7 February 2022	ria.ru	https://ria.ru/20220212/ukraina-1772467269.html	накачка украины оружием идет невероятно быстрыми темпами  заявили в мид	True	221084	(?=.*).*	(оруж)	(накач)
7 February 2022	ria.ru	https://ria.ru/20220213/polyanskiy-1772610147.html	запад продолжит накачивать украину оружием  считает полянский	True	222837	(?=.*).*	(оруж)	(накач)
14 February 2022	ria.ru	https://ria.ru/20220220/belorussiya-1773902736.html	соседние страны накачиваются оружием  заявили в минобороны белоруссии	True	211800	(?=.*).*	(оруж)	(накач)
13 June 2022	mk.ru	https://www.mk.ru/politics/2022/06/18/nakachivaya-kiev-oruzhiem-ssha-usilivayut-konfrontaciyu-s-rossiey-antonov.html	накачивая киев оружием  сша усиливают конфронтацию с россией   антонов	True	145768	(?=.*).*	(оруж)	(накач)
7 February 2022	tvc.ru	http://www.tvc.ru/news/show/id/232939	сша продолжают накачивать оружием украину	True	72760	(?=.*).*	(оруж)	(накач)
2 May 2022	tvc.ru	http://www.tvc.ru/news/show/id/239273	сша продолжают накачивать украину оружием	True	61295	(?=.*).*	(оруж)	(накач)
23 May 2022	tvc.ru	http://www.tvc.ru/news/show/id/241309	польша продолжает накачивать украину оружием	True	88188	(?=.*).*	(оруж)	(накач)
24 January 2022	aif.ru	https://aif.ru/politics/pushkov_nazval_nakachivanie_ukrainu_oruzhiem_celyu_zapada	пушков назвал накачивание украины оружием целью запада	True	177530	(?=.*).*	(оруж)	(накач)
28 February 2022	aif.ru	https://aif.ru/politics/world/mid_moskva_prizyvaet_es_i_nato_prekratit_nakachivat_kiev_vooruzheniem	мид  москва призывает ес и нато прекратить накачивать киев вооружением	True	176174	(?=.*).*	(оруж)	(накач)
4 April 2022	rt.com	https://russian.rt.com/ussr/news/987235-peskov-oruzhie-ukraina	в кремле заявили  что накачивание украины оружием не способствует успеху переговоров	True	241763	(?=.*).*	(оруж)	(накач)
11 April 2022	rt.com	https://russian.rt.com/world/article/990855-zapad-ukraina-oruzhie	расходный материал   чем может грозить накачка украины западным оружием	True	251103	(?=.*).*	(оруж)	(накач)
18 April 2022	rt.com	https://russian.rt.com/world/news/993115-ukraina-kanadskoe-oruzhie	посол россии в канаде  накачка украины вооружениями киевскому режиму не поможет	True	254738	(?=.*).*	(оруж)	(накач)
25 April 2022	rt.com	https://russian.rt.com/ussr/news/996480-kreml-ukraina-oruzhie	в кремле заявили  что тенденция накачивания украины оружием угрожает безопасности континента	True	253319	(?=.*).*	(оруж)	(накач)
2 May 2022	rt.com	https://russian.rt.com/ussr/article/998675-nato-ssha-shoigu-oruzhie-ukraina	продолжают накачивать   шойгу пообещал уничтожать прибывающий на украину транспорт нато с оружием	True	240920	(?=.*).*	(оруж)	(накач)
2 May 2022	rt.com	https://russian.rt.com/world/article/999303-ukraina-oruzhie-postavki	дают в основном то  что собирались списывать   как запад продолжает накачивать украину вооружениями	True	240227	(?=.*).*	(оруж)	(накач)
23 May 2022	rt.com	https://russian.rt.com/ussr/news/1008690-putin-ukraina-oruzhie-opasnost	путин предупредил макрона и шольца об опасности накачки украины западным оружием	True	250976	(?=.*).*	(оруж)	(накач)
30 May 2022	rt.com	https://russian.rt.com/world/article/1010302-ssha-postavki-himars-ukraina	не только накачивают украину оружием   к чему может привести поставка киеву американских рсзо himars	True	248117	(?=.*).*	(оруж)	(накач)
30 May 2022	rt.com	https://russian.rt.com/ussr/news/1010942-postavka-oruzhiya-ukraina-posledstviya	минобороны белоруссии заявило о негативных последствиях накачки украины вооружениями	True	252843	(?=.*).*	(оруж)	(накач)
4 April 2022	news.mail.ru	https://news.mail.ru/politics/50784275/	накачивание украины оружием не способствует переговорам  заявил песков	True	495704	(?=.*).*	(оруж)	(накач)
18 July 2022	news.mail.ru	https://news.mail.ru/politics/52248498/	медведев о накачке украины оружием  сша нужен новый афганистан	True	499769	(?=.*).*	(оруж)	(накач)
31 January 2022	1tv.ru	https://www.1tv.ru/news/2022-02-01/420419-ssha_i_evropa_prodolzhayut_nakachivat_ukrainu_oruzhiem	сша и европа продолжают накачивать украину оружием  новости  первый канал	True	17271	(?=.*).*	(оруж)	(накач)
21 March 2022	riafan.ru	https://riafan.ru/22365218-politolog_samonkin_zapad_nakachivaet_oruzhiem_ukrainskih_natsionalistov	политолог самонкин  запад накачивает оружием украинских националистов   федеральное агентство новостей no	True	412438	(?=.*).*	(оруж)	(накач)
21 March 2022	riafan.ru	https://riafan.ru/22572973-_za_kazhdii_patron_otvetyat_k_chemu_privedet_nakachka_ukraini_zapadnim_oruzhiem	за каждый патрон ответят   к чему приведет накачка украины западным оружием   федеральное агентство новостей no	True	407665	(?=.*).*	(оруж)	(накач)
21 March 2022	riafan.ru	https://riafan.ru/22573052-sudan_evakuiruet_iz_livii_tisyachi_svoih_grazhdan_v_sotrudnichestve_s_mom	судан эвакуирует из ливии тысячи своих граждан в сотрудничестве с мом    за каждый патрон ответят   к чему приведет накачка украины западным оружием	True	422221	(?=.*).*	(оруж)	(накач)
21 March 2022	riafan.ru	https://riafan.ru/22573452-mertvomu_priparka_k_chemu_privedet_nakachka_ukraini_zapadnim_oruzhiem	мертвому припарка  к чему приведет накачка украины западным оружием   митинги в поддержку российской спецоперации на украине прошли в латакии и тартусе   политолог романов объяснил  почему важно довести до конца денацификацию украины	True	422247	(?=.*).*	(оруж)	(накач)
21 March 2022	riafan.ru	https://riafan.ru/22573452-mertvomu_priparka_k_chemu_privedet_nakachka_ukraini_zapadnim_oruzhiem	мертвому припарка  к чему приведет накачка украины западным оружием   федеральное агентство новостей no	True	405715	(?=.*).*	(оруж)	(накач)
4 April 2022	riafan.ru	https://riafan.ru/22662630-posol_stvo_rossii_v_ssha_prizvalo_vashington_prekratit_nakachivat_ukrainu_vooruzheniem	посольство россии в сша призвало вашингтон прекратить накачивать украину вооружением	True	417362	(?=.*).*	(оруж)	(накач)
4 April 2022	riafan.ru	https://riafan.ru/22662630-posol_stvo_rossii_v_ssha_prizvalo_vashington_prekratit_nakachivat_ukrainu_vooruzheniem	посольство россии в сша призвало вашингтон прекратить накачивать украину вооружением   федеральное агентство новостей no	True	411711	(?=.*).*	(оруж)	(накач)
28 March 2022	regnum.ru	https://regnum.ru/news/3547458.html	нобелевский лауреат варгас льоса призвал накачать украину оружием	True	364825	(?=.*).*	(оруж)	(накач)
17 January 2022	news-front.info	https://news-front.info/2022/01/19/ssha-nakachivayut-ukrainu-oruzhiem-chtoby-dobitsya-eskalatsii-konflikta/	сша накачивают украину оружием  чтобы добиться эскалации конфликта   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	True	6657	(?=.*).*	(оруж)	(накач)
24 January 2022	news-front.info	https://news-front.info/2022/01/25/nakachav-ukrainu-oruzhiem-ssha-i-velikobritaniya-pakuyut-chemodany/	накачав украину оружием  сша и великобритания пакуют чемоданы   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	True	43988	(?=.*).*	(оруж)	(накач)
31 January 2022	news-front.info	https://news-front.info/2022/01/31/nakachka-ukrainy-oruzhiem-daet-rossii-polnoe-pravo-na-analogichnye-mery-v-otnoshenii-donbassa/	накачка украины оружием дает россии полное право на аналогичные меры в отношении донбасса   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	True	21487	(?=.*).*	(оруж)	(накач)
27 December 2021	news-front.info	https://news-front.info/2021/12/29/nakachivaya-ukrainu-oruzhiem-ssha-ne-ostavlyayut-kievu-vybora/	накачивая украину оружием  сша не оставляют киеву выбора   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	True	88682	(?=.*).*	(оруж)	(накач)
24 January 2022	news-front.info	https://news-front.info/2022/01/24/golos-mordora-nakachka-ukrainy-oruzhiem-kak-namyok-na-blitskrig-v-donbasse/	голос мордора  накачка украины оружием как намёк на блицкриг в донбассе   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	True	121546	(?=.*).*	(оруж)	(накач)
7 February 2022	news-front.info	https://news-front.info/2022/02/09/nakachka-ssha-oruzhiem-kiev-sposob-davleniya-na-moskvu/	накачка сша оружием киев   способ давления на москву   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	True	75302	(?=.*).*	(оруж)	(накач)
7 February 2022	news-front.info	https://news-front.info/2022/02/09/nakachka-ssha-oruzhiem-kieva-sposob-davleniya-na-moskvu/	накачка сша оружием киева   способ давления на москву   последние новости  россии  украины  сирии и мира  новости новороссии  лнр  днр	True	69438	(?=.*).*	(оруж)	(накач)
11 April 2022	pnp.ru	https://www.pnp.ru/politics/sluckiy-zapad-prestupno-prodolzhaet-nakachku-ukrainy-oruzhiem.html	слуцкий  запад преступно продолжает накачку украины оружием	True	93393	(?=.*).*	(оруж)	(накач)
25 April 2022	pnp.ru	https://www.pnp.ru/politics/peskov-nakachivanie-oruzhiem-ukrainy-i-drugikh-stran-ugrozhaet-bezopasnosti-kontinenta.html	песков  накачивание оружием украины и других стран угрожает безопасности континента	True	113516	(?=.*).*	(оруж)	(накач)
4 April 2022	rg.ru	https://rg.ru/2022/04/05/posolstvo-rf-prizvalo-vashington-prekratit-nakachivat-ukrainu-oruzhiem.html	посольство рф призвало вашингтон прекратить накачивать украину оружием	True	157310	(?=.*).*	(оруж)	(накач)
23 May 2022	ria.ru	https://ria.ru/20220528/ukraina-1791421606.html	путин заявил макрону и шольцу об угрозах из за накачки киева оружием	True	229116	(?=.*).*	(оруж)	(накач)
28 February 2022	rt.com	https://russian.rt.com/ussr/article/969353-evrosoyuz-nato-oruzhie-postavki-ukraina	канва антироссийских действий   как евросоюз и нато усиливают накачку украины летальным оружием	True	245540	(?=.*).*	(оруж)	(накач)
28 February 2022	rt.com	https://russian.rt.com/ussr/news/971932-ukraina-oruzhie-ugroza-grazhdanskaya-aviaciya	захарова  накачка западом украины оружием несёт угрозу гражданской авиации	True	244048	(?=.*).*	(оруж)	(накач)
7 March 2022	rt.com	https://russian.rt.com/world/article/975256-ssha-ukraina-postavki-oruzhie	расчёт на большие траты   как сша продолжают накачивать украину оружием	True	242027	(?=.*).*	(оруж)	(накач)
21 February 2022	regnum.ru	https://regnum.ru/news/polit/3512805.html	антонов  россию беспокоит накачка украины оружием	True	363824	(?=.*).*	(оруж)	(накач)
21 February 2022	regnum.ru	https://regnum.ru/news/polit/3514148.html	небензя обвинил запад в накачивании киева оружием	True	367150	(?=.*).*	(оруж)	(накач)
25 April 2022	ria.ru	https://ria.ru/20220428/oruzhie-1785919690.html	накачивание украины оружием угрожает безопасности континента  заявил песков	True	235082	(?=.*).*	(оруж)	(накач)
31 January 2022	lenta.ru	https://lenta.ru/news/2022/02/01/lavrov_blinken/	лавров призвал сша отказаться от  накачки  украинской армии оружием	True	276802	(?=.*).*	(оруж)	(накач)
6 June 2022	pda.kp.ru	https://pda.kp.ru/daily/27404/4600972/	каким оружием запад накачал украину и чем бьет его российская армия	True	335469	(?=.*).*	(оруж)	(накач)
13 June 2022	pda.kp.ru	https://pda.kp.ru/daily/27406/4603445/	эксперты  на украине сша накачивают националистов оружием  как делали это в      году в сирии	True	339360	(?=.*).*	(оруж)	(накач)
25 April 2022	military.pravda.ru	https://military.pravda.ru/news/1703415-zapadnoe_vooruzhenie_ukraina_razrushenie/	накачка всу западным оружием приведёт к полному разрушению украины   роксбург	True	127104	(?=.*).*	(оруж)	(накач)
16 May 2022	military.pravda.ru	https://military.pravda.ru/news/1711311-germanija/	генерал фрг вад  накачивание украины оружием ведёт к третьей мировой войне	True	97155	(?=.*).*	(оруж)	(накач)
30 May 2022	military.pravda.ru	https://military.pravda.ru/news/1715014-peskov_specoperacija/	в кремле отреагировали на накачивание киева оружием	True	87195	(?=.*).*	(оруж)	(накач)
24 January 2022	mk.ru	https://www.mk.ru/politics/2022/01/24/serbskiy-politolog-nazval-cel-nakachki-ukrainy-oruzhiem-iz-ssha.html	сербский политолог назвал цель  накачки  украины оружием из сша	True	140191	(?=.*).*	(оруж)	(накач)
17 January 2022	rbc.ru	https://www.rbc.ru/politics/20/01/2022/61e9c25a9a79473a2f20e446	кремль после предложения эрдогана заявил о  накачке  украины оружием	True	199349	(?=.*).*	(оруж)	(накач)
14 February 2022	ren.tv	https://ren.tv/news/v-mire/941894-putin-nakachka-oruzhiem-provotsiruet-kiev-na-silovoe-reshenie-v-donbasse	путин  накачка оружием провоцирует киев на силовое решение в донбассе	True	24631	(?=.*).*	(оруж)	(накач)
18 July 2022	runews24.ru	https://runews24.ru/politics/21/07/2022/673d54s8a42fd4c060c458fd7f77bc78	сергей лавров  на западе должны понять опасность накачивания оружием украины	True	473949	(?=.*).*	(оруж)	(накач)
