fetchdate_orig	page_domain_root	page_url	title_new	ID
25/04/2022 00:00:00	argumenti.ru	https://argumenti.ru/politics/2022/04/769259	россия потребовала от властей украины немедленно отдать приказ об освобождении мирных граждан на  азовстали   если они там есть	494714
27/04/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/04/769664	какое отношение памятник освободителям риги имеет к спецоперации	494806
29/04/2022 00:00:00	argumenti.ru	https://argumenti.ru/politics/2022/04/769874	глава крыма аксенов  поставляемое сша оружие украине окажется в руках воинов освободителей как трофей	492925
30/04/2022 00:00:00	argumenti.ru	https://argumenti.ru/politics/2022/04/770073	президент рф назначил выплаты ветеранам  проживающим в днр  лнр и на освобожденных территориях  в связи с    й годовщиной победы	491357
01/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/economics/2022/05/770101	риа новости  с   мая в освобожденной от украинских националистов херсонской области начинает работать рублевая зона	492605
04/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/770500	татьяна москалькова встретилась с освобожденным из тюрьмы в сша летчиком константином ярошенко	491582
05/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/army/2022/05/770629	войска днр освободили посёлок троицкое  а бойцы лнр   светличное и нижнее	492348
06/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/770888	премьер министр латвии кришьянис кариньш  снос памятника освободителям риги от фашизма неизбежен	487521
07/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/770996	жители освобожденных районов лнр рассказали  как им приходилось прятать георгиевские ленты	487150
08/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/politics/2022/05/771074	дмитрий рогозин  россия освобождает украину от оккупации нато и отодвигает  злейшего врага  от своих западных границ	490728
08/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/771073	президент латвии эгилс левитс    мая      года принесло освобождение странам европы  но не латышам	490697
08/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/world/2022/05/771084	херсонский вице губернатор стремоусов  в освобожденных населенных пунктах региона пенсии будут выплачиваться в рублях	487402
09/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/771129	в освобожденном вооруженными силами россии херсоне впервые проходит  бессмертный полк	491200
09/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/771216	день победы в латвии  люди нескончаемым потоком идут к памятнику освободителей  чтобы возложить цветы	491460
09/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/771225	кадыров показал видео  как бойцы из чечни в освобожденном городе попасная в лнр находят брошенное западное оружие  джавелины	491453
10/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/politics/2022/05/771324	татьяна москалькова рассказала об освобождении из украинского плена экипажа российского сухогруза  авангард	491578
10/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/771284	мнение  памятник освободителям риги от фашизма   современная сталинградская битва	491599
10/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/world/2022/05/771254	власти латвии бульдозером сгребли принесённые людьми цветы у памятника освободителям риги	492750
10/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/world/2022/05/771283	глава мид украины кулеба  для киева победой будет считаться полное  освобождение  территорий вместе с крымом	491598
11/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/771452	военкоры rt филатов и косарев представили фильм об освобождении мариуполя	492580
11/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/771459	полиция латвии встала стеной у памятника освободителям риги  чтобы не дать людям возложить цветы	492591
11/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/771475	рижане посрамили вандализм властей латвии и снова завалили цветами памятник освободителям	492581
11/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/771539	националисты латвии приняли в срочном порядке законопроект о сносе памятника освободителям риги	488376
12/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/opinion/2022/05/771644	политолог александр носович   снос памятника освободителям риги может аукнуться массовыми беспорядками или протестами в латвии	487559
12/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/771622	экс глава минэкономразвития улюкаев после освобождения из колонии вернулся в свою московскую квартиру	487810
12/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/771670	глава лнр пасечник заявил  что в освобожденном городе попасная повреждены почти все здания и сооружения	487512
12/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/771706	профессор лу юрис розенвалдс  президент латвии всех пришедших к памятнику освободителям риги записал к русскому миру	487434
14/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/771955	нарушает ли правительство латвии международное право в отношении памятника освободителям риги	487406
15/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/world/2022/05/772060	президент латвии левитс поддержал решение о сносе памятника освободителям риги как  объекта советской пропаганды	492563
16/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/772133	военный эксперт суконкин рассказал о ключевой роли  чвк вагнера  в освобождении попасной	494470
16/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/world/2022/05/772220	боррель сообщил  что хранилища украины забиты зерном  и ес поможет опустошить их  чтобы освободить место для нового урожая	491542
17/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/society/2022/05/772314	националисты латвии опасаются реакции россии в отношении сноса памятника освободителям риги	495016
19/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/politics/2022/05/772654	песков о будущем освобожденных на украине территорий  без выражения воли их жителей ничего делаться не может	492162
22/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/army/2022/05/772367	завод  азовсталь  освобожден от  азова     аргументы недели	490416
23/05/2022 00:00:00	argumenti.ru	https://argumenti.ru/army/2022/05/773107	китай отрабатывает высадку войск ноак на тайвань  а вс рф завершили операцию по освобождению мариуполя	492866
29/07/2022 00:00:00	regnum.ru	https://regnum.ru/news/3656264.html	итальянская eni рассчитывает за три года  освободиться  от газа из россии	398473
28/12/2021 00:00:00	rg.ru	https://rg.ru/2021/12/28/putin-osvobodil-ot-dolzhnosti-zamdirektora-fsin-anatoliia-iakunina.html	путин освободил от должности замдиректора фсин анатолия якунина	158159
29/12/2021 00:00:00	rg.ru	https://rg.ru/2021/12/29/posolstvo-rf-otvetilo-na-prizyv-gosdepa-osvobodit-dvuh-amerikancev.html	посольство рф ответило на призыв госдепа освободить двух американцев	157768
01/01/2022 00:00:00	rg.ru	https://rg.ru/2022/01/01/putin-osvobodil-abelina-ot-dolzhnosti-pomoshchnika-sekretaria-sovbeza-rf.html	путин освободил абелина от должности помощника секретаря совбеза рф	157753
12/01/2022 00:00:00	rg.ru	https://rg.ru/2022/01/12/v-finliandii-bolnyh-koronovirusom-osvobodiat-ot-karantina.html	в финляндии больных коронавирусом освободят от карантина	155101
18/01/2022 00:00:00	rg.ru	https://rg.ru/2022/01/18/v-norvegii-nachali-rassmotrenie-prosheniia-brejvika-o-dosrochnom-osvobozhdenii.html	в норвегии начали рассмотрение прошения брейвика о досрочном освобождении	156418
20/01/2022 00:00:00	rg.ru	https://rg.ru/2022/01/20/reg-szfo/v-novgorode-otmechaiut-78-iu-godovshchinu-osvobozhdeniia-ot-fashistov.html	в новгороде отмечают    ю годовщину освобождения от фашистов	152069
23/01/2022 00:00:00	rg.ru	https://rg.ru/2022/01/23/svidetel-osvobozhdeniia-zalozhnikov-alihan-amirhanov-raskryl-tajny-specoperacij.html	свидетель освобождения заложников алихан амирханов раскрыл тайны спецопераций	151916
26/01/2022 00:00:00	rg.ru	https://rg.ru/2022/01/26/reg-cfo/v-novovoronezhe-otmetili-godovshchinu-osvobozhdeniia-voronezha-ot-nemcev.html	в нововоронеже отметили годовщину освобождения воронежа от немцев	153666
27/01/2022 00:00:00	rg.ru	https://rg.ru/2022/01/27/reg-skfo/ks-rf-osvobodil-voennyh-ot-vozvrata-nepravilnyh-vyplat.html	кс рф освободил военных от возврата неправильных выплат	153239
06/04/2022 00:00:00	riafan.ru	https://riafan.ru/22774304-zhiteli_osvobozhdennogo_hersona_boyatsya_vozvrascheniya_ukrainskih_natsbatal_onov	жители освобожденного херсона боятся возвращения украинских нацбатальонов	415563
06/04/2022 00:00:00	riafan.ru	https://riafan.ru/22774304-zhiteli_osvobozhdennogo_hersona_boyatsya_vozvrascheniya_ukrainskih_natsbatal_onov	жители освобожденного херсона боятся возвращения украинских нацбатальонов   федеральное агентство новостей no	404130
06/04/2022 00:00:00	riafan.ru	https://riafan.ru/22774632-_spokoino_pomosch_idet_rossiya_vsemi_silami_pomogaet_zhitelyam_osvobozhdennih_territorii_lnr	спокойно  помощь идет    россия всеми силами помогает жителям освобожденных территорий лнр	404127
06/04/2022 00:00:00	riafan.ru	https://riafan.ru/22774722-ekonomist_chukov_deistviya_rossii_osvobozhdayut_mir_ot_dollarovoi_zavisimosti	экономист чуков  действия россии освобождают мир от долларовой зависимости	415254
06/04/2022 00:00:00	riafan.ru	https://riafan.ru/22774722-ekonomist_chukov_deistviya_rossii_osvobozhdayut_mir_ot_dollarovoi_zavisimosti	экономист чуков  действия россии освобождают мир от долларовой зависимости   федеральное агентство новостей no	403752
07/04/2022 00:00:00	riafan.ru	https://riafan.ru/22774929-korrespondent_izvestii_pokazala_budni_osvobozhdennogo_rossiiskimi_voiskami_energodara	корреспондент  известий  показала будни освобожденного российскими войсками энергодара	404097
07/04/2022 00:00:00	riafan.ru	https://riafan.ru/22816749-peskov_zayavil_o_neizbezhnom_osvobozhdenii_mariupolya_ot_ukrainskih_natsionalistov	песков заявил о неизбежном освобождении мариуполя от украинских националистов	416840
07/04/2022 00:00:00	riafan.ru	https://riafan.ru/22816749-peskov_zayavil_o_neizbezhnom_osvobozhdenii_mariupolya_ot_ukrainskih_natsionalistov	песков заявил о неизбежном освобождении мариуполя от украинских националистов   федеральное агентство новостей no	405955
09/04/2022 00:00:00	riafan.ru	https://riafan.ru/22871670-sobitiya_na_ukraine_na_15_00_9_aprelya_demontazh_pamyatnika_pushkinu_razminirovanie_osvobozhdennih_territorii	события на украине на         апреля  демонтаж памятника пушкину  разминирование освобожденных территорий	418493
10/04/2022 00:00:00	riafan.ru	https://riafan.ru/22872792-dnr_soobschila_o_20_ranenih_mirnih_zhitelyah_v_osvobozhdennih_raionah_mariupolya	днр сообщила о    раненых мирных жителях в освобожденных районах мариуполя	439657
10/04/2022 00:00:00	riafan.ru	https://riafan.ru/22872792-dnr_soobschila_o_20_ranenih_mirnih_zhitelyah_v_osvobozhdennih_raionah_mariupolya	днр сообщила о    раненых мирных жителях в освобожденных районах мариуполя   федеральное агентство новостей no	417868
10/04/2022 00:00:00	riafan.ru	https://riafan.ru/22873711-politolog_perendzhiev_ob_yasnil_pochemu_voennie_rf_vosprinimayutsya_na_ukraine_kak_osvoboditeli	политолог перенджиев объяснил  почему военные рф воспринимаются на украине как освободители	418874
10/04/2022 00:00:00	riafan.ru	https://riafan.ru/22873723-rossiiskii_ekipazh_osvobozhdennogo_v_mariupole_sudna_rasskazal_o_zverstvah_natsionalistov	российский экипаж освобожденного в мариуполе судна рассказал о зверствах националистов	418875
10/04/2022 00:00:00	riafan.ru	https://riafan.ru/22874062-osvobozhdennie_ot_vsu_raioni_mariupolya_nachali_vozvraschat_sya_k_zhizni	освобожденные от всу районы мариуполя начали возвращаться к жизни	417434
11/04/2022 00:00:00	riafan.ru	https://riafan.ru/22898547-sobitiya_na_ukraine_na_15_00_11_aprelya_vs_rf_osvobodili_kamenku_morpehi_vsu_massovo_sdayutsya_v_plen	события на украине на          апреля  вс рф освободили каменку  морпехи всу массово сдаются в плен	425795
12/04/2022 00:00:00	riafan.ru	https://riafan.ru/22939903-politik_zhuravko_v_belorussii_schitayut_chto_ukrainu_nado_osvobodit_ot_nemetsko_fashistskoi_gidri	политик журавко  в белоруссии считают  что украину надо освободить от немецко фашистской гидры	420806
12/04/2022 00:00:00	riafan.ru	https://riafan.ru/22951240-stelu_sovetskomu_voinu_osvoboditelyu_demontirovali_v_ukrainskom_gorode_strii	стелу советскому воину освободителю демонтировали в украинском городе стрый	422443
12/04/2022 00:00:00	riafan.ru	https://riafan.ru/22974937-eto_budet_novaya_real_nost_korotchenko_rasskazal_kak_prodolzhitsya_spetsoperatsiya_posle_osvobozhdeniya_donbassa	это будет новая реальность  коротченко рассказал  как продолжится спецоперация после освобождения донбасса	423361
13/04/2022 00:00:00	riafan.ru	https://riafan.ru/23011530-efir_kak_otrazitsya_massovaya_sdacha_morpehov_vsu_i_osvobozhdenie_mariupolya_na_spetsoperatsii_vs_rf	эфир  как отразится массовая сдача морпехов всу и освобождение мариуполя на спецоперации вс рф	420493
13/04/2022 00:00:00	riafan.ru	https://riafan.ru/23018188-chto_proizoshlo_na_ukraine_13_aprelya_osvobozhdenie_porta_mariupolya_boeviki_azova_v_polnom_okruzhenii	что произошло на украине    апреля  освобождение порта мариуполя  боевики  азова  в полном окружении	416624
15/04/2022 00:00:00	riafan.ru	https://riafan.ru/23063429-bolee_5000_byudzhetnikov_poluchili_viplati_ot_rossii_v_osvobozhdennih_regionah_ukraini	более      бюджетников получили выплаты от россии в освобожденных регионах украины	416965
15/04/2022 00:00:00	riafan.ru	https://riafan.ru/23067176-sobitiya_na_ukraine_na_12_00_15_aprelya_osvobozhdenie_mmk_im_il_icha_likvidatsiya_pol_skih_naemnikov_pod_har_kovom	события на украине на          апреля  освобождение ммк им  ильича  ликвидация польских наемников под харьковом	417042
15/04/2022 00:00:00	riafan.ru	https://riafan.ru/23070586-zhurnalist_manukyan_popasnaya_yavlyaetsya_strategicheski_vazhnim_punktom_dlya_polnogo_osvobozhdeniya_donbassa	журналист манукян  попасная является стратегически важным пунктом для полного освобождения донбасса	419141
15/04/2022 00:00:00	riafan.ru	https://riafan.ru/23071887-deputat_vasserman_medvedchuk_budet_osvobozhden_vmeste_so_vsei_ukrainoi	депутат вассерман  медведчук будет освобожден вместе со всей украиной	417230
16/04/2022 00:00:00	riafan.ru	https://riafan.ru/23076057-predstavitel_dnr_gagin_ukrainskie_voennie_ne_smogut_osvobodit_boevikov_iz_azovstali_	представитель днр гагин  украинские военные не смогут освободить боевиков из  азовстали	420546
16/04/2022 00:00:00	riafan.ru	https://riafan.ru/23076809-sobitiya_v_donbasse_na_15_00_16_aprelya_osvobozhdenie_boguslavskogo_pozitsionnie_boi_pod_donetskom	события в донбассе на          апреля  освобождение богуславского  позиционные бои под донецком	428950
16/04/2022 00:00:00	riafan.ru	https://riafan.ru/23076837-zachistka_boguslavskogo_sili_rf_i_lnr_prodolzhayut_osvobozhdenie_raiona_popasnoi	зачистка богуславского  силы рф и лнр продолжают освобождение района попасной	429064
16/04/2022 00:00:00	riafan.ru	https://riafan.ru/23077068-vs_rf_primenili_osobuyu_taktiku_pri_osvobozhdenii_boguslavskogo_pod_popasnoi	вс рф применили особую тактику при освобождении богуславского под попасной	427555
16/04/2022 00:00:00	riafan.ru	https://riafan.ru/23077207-v_seti_poyavilis_kadri_osvobozhdennih_ot_natsionalistov_pribrezhnih_kvartalov_mariupolya	в сети появились кадры освобожденных от националистов прибрежных кварталов мариуполя	427666
16/04/2022 00:00:00	riafan.ru	https://riafan.ru/23077635-aleksei_selivanov_nazval_osvobozhdenie_boguslavskogo_simvolom_edineniya_voisk_rossii_i_ldnr	алексей селиванов назвал освобождение богуславского символом единения войск россии и лднр	416249
17/04/2022 00:00:00	riafan.ru	https://riafan.ru/23077865-rossiiskie_voennie_mediki_okazivayut_pomosch_zhitelyam_osvobozhdennih_prigorodov_har_kova	российские военные медики оказывают помощь жителям освобожденных пригородов харькова	425688
17/04/2022 00:00:00	riafan.ru	https://riafan.ru/23077988-minoboroni_vs_rf_po_pros_be_erdogana_osvobodili_zalozhnikov_v_mariupol_skoi_mecheti	минобороны  вс рф по просьбе эрдогана освободили заложников в мариупольской мечети	425727
17/04/2022 00:00:00	riafan.ru	https://riafan.ru/23078160-v_osvobozhdennih_raionah_mariupolya_otkrivayutsya_gumanitarnie_tsentri_	в освобожденных районах мариуполя открываются гуманитарные центры	425634
17/04/2022 00:00:00	riafan.ru	https://riafan.ru/23079032-zhiteli_ldnr_publikuyut_obrascheniya_na_saite_osvobozhdenie_dlya_poiska_rodnih	жители лднр публикуют обращения на сайте  освобождение  для поиска родных	422182
18/04/2022 00:00:00	riafan.ru	https://riafan.ru/23092642-peskov_otreagiroval_na_slova_zelenskogo_o_prekraschenii_dialoga_s_rf_posle_osvobozhdeniya_mariupolya	песков отреагировал на слова зеленского о прекращении диалога с рф после освобождения мариуполя	428288
18/04/2022 00:00:00	riafan.ru	https://riafan.ru/23092645-znamya_pobedi_poyavilos_nad_vechnim_ognem_v_osvobozhdennom_ot_natsionalistov_hersone	знамя победы появилось над вечным огнем в освобожденном от националистов херсоне	428285
18/04/2022 00:00:00	riafan.ru	https://riafan.ru/23092722-poezd_iz_osvobozhdennogo_energodara_zapustili_v_donbass	поезд из освобожденного энергодара запустили в донбасс	428281
18/04/2022 00:00:00	riafan.ru	https://riafan.ru/23113126-moskva_prizvala_nakazat_vinovnih_v_oskvernenii_pamyatnika_voinu_osvoboditelyu_v_talline	москва призвала наказать виновных в осквернении памятника воину освободителю в таллине	422838
19/04/2022 00:00:00	riafan.ru	https://riafan.ru/23114128-pushilin_nazval_glavnoi_zadachei_nm_dnr_osvobozhdenie_azovstali_v_kratchaishie_sroki	пушилин назвал главной задачей нм днр освобождение  азовстали  в кратчайшие сроки	429547
19/04/2022 00:00:00	riafan.ru	https://riafan.ru/23114485-shoigu_zayavil_o_posledovatel_nom_vipolnenii_plana_po_osvobozhdeniyu_donbassa	шойгу заявил о последовательном выполнении плана по освобождению донбасса	429511
20/04/2022 00:00:00	riafan.ru	https://riafan.ru/23115846-general_shamanov_nazval_osvobozhdenie_odessi_sleduyuschim_etapom_spetsoperatsii_vs_rf_na_ukraine	генерал шаманов назвал освобождение одессы следующим этапом спецоперации вс рф на украине	434327
20/04/2022 00:00:00	riafan.ru	https://riafan.ru/23116502-eto_nenadolgo_gasparyan_predskazal_bistroe_preobrazhenie_moldavii_posle_osvobozhdeniya_odessi	это ненадолго  гаспарян предсказал быстрое преображение молдавии после освобождения одессы	434303
21/04/2022 00:00:00	riafan.ru	https://riafan.ru/23117624-referendum_mozhet_proiti_na_osvobozhdennih_raionah_har_kovskoi_oblasti	референдум может пройти на освобожденных районах харьковской области	436028
21/04/2022 00:00:00	riafan.ru	https://riafan.ru/23118163-voennii_analitik_krutikov_osvobozhdenie_mariupolya_otkrivaet_put_k_kotlu_dlya_vsu_v_donbasse	военный аналитик крутиков  освобождение мариуполя открывает путь к  котлу  для всу в донбассе	436047
21/04/2022 00:00:00	riafan.ru	https://riafan.ru/23122129-v_osvobozhdennih_ot_vsu_gorodah_formiruyutsya_novie_otryadi_politsii	в освобожденных от всу городах формируются новые отряды полиции	436623
21/04/2022 00:00:00	riafan.ru	https://riafan.ru/23126798-minoboroni_rassekretilo_arhivi_ob_osvobozhdenii_mariupolya_ot_fashistov_v_1943_godu	минобороны рассекретило архивы об освобождении мариуполя от фашистов в      году	417172
22/04/2022 00:00:00	riafan.ru	https://riafan.ru/23144126-ekspert_knutov_osvobozhdenie_odessi_i_nikolaeva_ot_natsionalistov_vazhnee_kontrolya_nad_kievom	эксперт кнутов  освобождение одессы и николаева от националистов важнее контроля над киевом	427602
22/04/2022 00:00:00	riafan.ru	https://riafan.ru/23144502-lnr_dostavila_pervii_gumanitarnii_gruz_v_osvobozhdennuyu_kremennuyu	лнр доставила первый гуманитарный груз в освобожденную кременную	413578
27/01/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/20221271832-Xzf0x.html	несломленный и непобежденный  как в россии отмечают день освобождения ленинграда от фашистской блокады	478120
02/02/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022222121-Ok05B.html	президент рф освободил поклонскую от должности посла в кабо верде и назначил замглавы россотрудничества	477254
08/02/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/202228738-C4d4V.html	морпехи северного флота освободили захваченный  террористами  корабль в атлантике	476578
12/02/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022212167-gOlsS.html	в краснодаре прошли памятные мероприятия в честь освободивших город в      году	481811
14/02/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/202221496-y4Ij0.html	выжить любой ценой  ростовчане отмечают день освобождения города от фашистов	480004
21/02/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/20222212348-TPpy4.html	в госдуме назвали признание днр и лнр освобождением жителей донбасса	479038
27/02/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022227729-ylJX7.html	глава лнр рассказал об освобождении республики силами народной милиции	478160
27/02/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022228024-rdB1y.html	силы днр ведут наступление  съемочная группа  звезды  побывала в освобожденных поселках донбасса	477964
28/02/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/202222879-pIe5S.html	всу продолжают обстрелы  корреспондент показал освобожденное ополченцами село николаевка в донбассе	480526
28/02/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/202231230-Nq8aN.html	небензя  войска рф окажут гуманитарную помощь на освобожденных от радикалов территориях	480317
02/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/202232954-7Xoro.html	в народной милиции лнр заявили об освобождении    населенных пунктов	480026
04/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022341740-Z0WDL.html	войска рф  лнр и днр продолжают наступление в донбассе  освобождено еще    населенных пунктов	480779
04/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022341740-Z0WDL.html	войска рф  лнр и днр продолжают наступление на донбассе  освобождено еще    населенных пунктов	480777
06/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022362048-8aE8W.html	из ростова в лнр доставили гумпомощь жителям освобожденных районов	477915
07/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022371145-wDPzl.html	пасечник заявил  что большая часть лнр на сегодняшний день освобождена	478077
08/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022372320-AIz0y.html	в мид лнр заявили  что почти вся территория республики освобождена	477009
11/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/20223111026-RuVgt.html	брошенные  джавелины  и кассетные снаряды  кадры обстановки в освобожденном анадоле	479474
11/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022311854-R2YNv.html	мо рф  группировкой войск днр освобожден город волноваха	478035
12/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/20223122122-cPdYv.html	в днр вернут старые названия освобожденным городам и селам	477035
13/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/20223131054-cMtCr.html	бойцы вс рф освободили     мирных жителей и монахов  взятых в заложники украинскими националистами	478081
15/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/20223151745-C6c4O.html	пушилин  несмотря на готовность иностранных добровольцев  днр справится с освобождением своей территории сама вместе с рф	478877
16/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/schedule/programs/201808241352-z30e.htm/2022315926-emzua.html	выпуск от            г   обыкновенный фашизм  и освобожденная волноваха	479708
17/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/20223171328-r59sL.html	бегство боевиков и провокация в драмтеатре  как украинские националисты оттягивают освобождение мариуполя	479481
17/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/20223171328-r59sL.html	провокация в драмтеатре  как украинские националисты оттягивают освобождение мариуполя	478336
18/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022318233-Rcboz.html	оставить в погребе воспоминания о боях  как меняется жизнь населения освобожденных лнр территорий	477017
18/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/schedule/programs/201808241352-z30e.htm/20223171316-pNkbY.html	выпуск от            г  штурм  великой китайской стены  и второе освобождение херсона	477133
19/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/20223191758-ArWc3.html	освобождение марьинки  танкисты днр показали как уничтожают укрепления всу в городе	482427
20/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022320153-fTdT8.html	росгвардия захватила лидеров националистов во время освобождения изюма	482011
21/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/20223211246-cbqg3.html	работа кипит  как влияет на логистику спецоперации вс рф освобождение порта бердянск	483132
21/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/202232157-VMfn2.html	разминирование под обстрелом  как работают саперы днр в освобожденном поселке степное	481780
23/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022323753-p8SkE.html	бои за каждый метр  как народная милиция днр освобождала марьинку от националистов	481170
24/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/2022324133-xwmIr.html	успеть к посевной  как российские саперы освобождают от мин и снарядов поля в херсонской области	480877
24/03/2022 00:00:00	tvzvezda.ru	https://tvzvezda.ru/news/20223241737-eknor.html	рф начала выплачивать по    тысяч рублей пенсионерам и бюджетникам на освобожденной территории украины	481092
17/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3536536.html	кадыров заявил об освобождении мариуполя в ближайшее время	364094
18/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/3537128.html	экс подполковник сбу оценил символичность освобождения мариуполя	358463
18/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/3537957.html	мы едины в стремлении освободить братский народ донбасса    аксёнов	363709
19/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3536969.html	эксперт  после освобождения харькова людям потребуется помощь волонтёров	385040
20/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/3538798.html	государства нет  кто поможет херсону  освобожденному от неонацистов	379500
21/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3540122.html	пушилин заявил  что за неделю мариуполь не освободить	383155
22/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/3540545.html	неужели это дети и внуки освобождавших украину от фашизма    ветеран	379825
22/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3540547.html	задача состоит не в захвате украины  а в освобождении населения   мнение	379810
25/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3545282.html	в минобороны заявили  что сейчас главное   полностью освободить донбасс	362430
27/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/3546233.html	в днр освобождены     населенных пункта	361671
27/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/3546247.html	войска днр освободили верхнеторецкое	361628
27/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/economy/3527473.html	путин подписал закон  освобождающий покупку золота в слитках от ндс	358538
28/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/3547325.html	кадыров рассказал  сколько осталось до полного освобождения мариуполя	373207
28/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3547428.html	рамзан кадыров  до полного освобождения мариуполя осталось совсем недолго	359056
31/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/3550599.html	силы лнр освободили    населенных пунктов в донбассе	358414
31/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/polit/3548228.html	аксенов  жители освобожденной части украины хотят получать паспорта россии	357889
31/03/2022 00:00:00	regnum.ru	https://regnum.ru/news/society/3551428.html	я освобождал донбасс  теперь вы  стоим вместе     фронтовик  новороссийск	356885
27/02/2022 00:00:00	rueconomics.ru	https://rueconomics.ru/566614-vlasti-ukrainy-osvobodyat-zaklyuchennyh-dlya-uchastiya-v-boevyh-deistviyah	власти украины освободят заключенных для участия в боевых действиях	525852
