fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
08/05/2022 00:00:00	mk.ru	https://www.mk.ru/social/2022/05/08/v-prage-proshla-akciya-protesta-protiv-postavki-chekhiey-oruzhiya-v-kiev.html	в праге прошла акция протеста против поставки чехией оружия в киев	True	139763	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
09/05/2022 00:00:00	mk.ru	https://www.mk.ru/politics/2022/05/09/bayden-podpisal-zakon-o-postavkakh-ukraine-vooruzheniy-po-lendlizu.html	байден подписал закон о поставках украине вооружений по ленд лизу	True	136448	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
25/05/2022 00:00:00	mk.ru	https://www.mk.ru/politics/2022/05/25/italyanskiy-politik-prizval-zapad-prekratit-postavki-oruzhiya-na-ukrainu.html	итальянский политик призвал запад прекратить поставки оружия на украину	True	149489	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
28/01/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4607935/	правительство германии исключило поставку летального оружия украине	True	329152	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
11/02/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4625501/	посол в берлине нечаев назвал поставки германией летального оружия украине недопустимыми	True	334076	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
15/02/2022 00:00:00	pda.kp.ru	https://pda.kp.ru/online/news/4630007/	немцы возмутились требованиями посла украины в германии о поставках оружия	True	331143	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
26/03/2022 00:00:00	tvc.ru	http://www.tvc.ru/news/show/id/236368	шойгу сообщил о приоритетных поставках вооружений в войска	True	49026	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
25/04/2022 00:00:00	tvc.ru	http://www.tvc.ru/news/show/id/238653	россия потребовала от сша прекратить поставки оружия на украину	True	85250	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
10/05/2022 00:00:00	tvc.ru	http://www.tvc.ru/news/show/id/239700	байден подписал закон о поставках оружия на украину по ленд лизу	True	89085	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
26/05/2022 00:00:00	tvc.ru	http://www.tvc.ru/news/show/id/241143	лавров  поставки украине дальнобойного вооружения приведут к эскалации	True	81733	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
27/05/2022 00:00:00	tvc.ru	http://www.tvc.ru/news/show/id/241184	фсб перекрыла канал поставки оружия с украины в крым	True	95315	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
07/07/2022 00:00:00	riafan.ru	https://riafan.ru/23525365-dodon_zayavil_o_tainih_postavkah_zapadnogo_oruzhiya_na_ukrainu_cherez_territoriyu_moldavii	додон заявил о тайных поставках западного оружия на украину через территорию молдавии	True	415288	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
08/07/2022 00:00:00	riafan.ru	https://riafan.ru/23527022-pasechnik_otstavka_dzhonsona_ne_okazhet_suschestvennogo_vliyaniya_na_postavki_vooruzheniya_ukraine	пасечник  отставка джонсона не окажет существенного влияния на поставки вооружения украине	True	422114	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
11/07/2022 00:00:00	riafan.ru	https://riafan.ru/23531623-the_washington_times_nazvala_neratsional_nimi_postavki_amerikanskih_vooruzhenii_na_ukrainu	the washington times назвала нерациональными поставки американских вооружений на украину	True	429244	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
11/07/2022 00:00:00	riafan.ru	https://riafan.ru/23532011-bezpal_ko_ssha_ispol_zuyut_postavki_oruzhiya_na_ukrainu_dlya_zatyagivaniya_boevih_deistvii	безпалько  сша используют поставки оружия на украину для затягивания боевых действий	True	429214	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
14/07/2022 00:00:00	riafan.ru	https://riafan.ru/23537181-ni_v_pentagone_schitayut_opasnimi_dal_neishie_postavki_vooruzhenii_na_ukrainu	ni  в пентагоне считают опасными дальнейшие поставки вооружений на украину	True	432962	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
14/07/2022 00:00:00	riafan.ru	https://riafan.ru/23537253-politolog_arkatov_kiev_mozhet_zabit_o_novih_postavkah_vooruzheniya_iz_velikobritanii	политолог аркатов  киев может забыть о новых поставках вооружения из великобритании	True	432959	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
15/07/2022 00:00:00	riafan.ru	https://riafan.ru/23538802-prevraschaya_ukrainu_v_oruzheinuyu_svalku_geroi_rf_lipovoi_o_postavkah_sovetskoi_tehniki_kievu	превращая украину в оружейную свалку  герой рф липовой о поставках советской техники киеву	True	432207	(?=.*).*	(вооруж| оруж)	(поставк| Украин)
