Week of fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
21 March 2022	rt.com	https://russian.rt.com/ussr/news/979705-dnr-brigada-vsu	в народной милиции днр заявили о денацификации    й бригады всу под мариуполем	True	249213	(?=.*).*	(денациф| демилит)	()
21 March 2022	rt.com	https://russian.rt.com/ussr/news/980147-pushilin-donbass-ukraina	глава днр объяснил  что подразумевает денацификация украины	True	247566	(?=.*).*	(денациф| демилит)	()
28 March 2022	rt.com	https://russian.rt.com/ussr/news/985088-peskov-demilitarizaciya-ukraina	песков  демилитаризация украины  идёт полным ходом	True	241052	(?=.*).*	(денациф| демилит)	()
14 February 2022	vesti.ru	https://www.vesti.ru/article/2677837	сергей михеев  украине нужна полная демилитаризация	True	41220	(?=.*).*	(денациф| демилит)	()
25 April 2022	regnum.ru	https://regnum.ru/news/3574156.html	нынешняя россия неспособна провести денацификацию украины   кургинян	True	384578	(?=.*).*	(денациф| демилит)	()
25 April 2022	regnum.ru	https://regnum.ru/news/3577694.html	российский дипломат в оон заявил о неизбежности денацификации украины	True	387416	(?=.*).*	(денациф| демилит)	()
21 February 2022	ria.ru	https://ria.ru/20220227/ukraina-1775299142.html	разоружить и обезвредить  демилитаризация украины	True	211823	(?=.*).*	(денациф| демилит)	()
28 February 2022	ria.ru	https://ria.ru/20220303/denatsifikatsiya-1776127798.html	денацификация украины   давно уже назревшая необходимость	True	220638	(?=.*).*	(денациф| демилит)	()
28 February 2022	ria.ru	https://ria.ru/20220304/denatsifikatsiya-1776480848.html	в крыму назвали закон о наказании за фейки о вс продолжением денацификации	True	218408	(?=.*).*	(денациф| демилит)	()
14 March 2022	ria.ru	https://ria.ru/20220315/ukraina-1778175608.html	взгляд из киева  украине реально нужна денацификация	True	211433	(?=.*).*	(денациф| демилит)	()
14 March 2022	ria.ru	https://ria.ru/20220316/ukraina-1778431722.html	в кремле оценили идею о создании на украине демилитаризованного государства	True	216936	(?=.*).*	(денациф| демилит)	()
21 March 2022	ria.ru	https://ria.ru/20220322/mariupol-1779516282.html	войска днр полностью денацифицировали    ю бригаду всу под мариуполем	True	219670	(?=.*).*	(денациф| демилит)	()
21 February 2022	rusplt.ru	https://rusplt.ru/policy/denatsifikatsiya-ukraini-kak-prokhodit-621787d64d.html	денацификация украины  как проходит операция против всу	True	35587	(?=.*).*	(денациф| демилит)	()
9 May 2022	rusplt.ru	https://rusplt.ru/policy/v-gosdume-prizvali-postavit-627e76e.html	в госдуме призвали поставить польшу в очередь на денацификацию после украины	True	90	(?=.*).*	(денациф| демилит)	()
21 February 2022	rusprav.tv	https://rusprav.tv/kak-projdet-demilitarizaciya-i-denacifikaciya-ukrainy-125145/	как пройдет демилитаризация и денацификация украины	True	44754	(?=.*).*	(денациф| демилит)	()
28 March 2022	rusprav.tv	https://rusprav.tv/bespilotnaya-denacifikaciya-ssha-v-vostorge-ot-bpla-rossii-na-ukraine-126052/	беспилотная денацификация  сша в восторге от бпла россии на украине	True	9406	(?=.*).*	(денациф| демилит)	()
11 July 2022	news.mail.ru	https://news.mail.ru/politics/52223068/	сенатор клишас указал на необходимость денацификации всей украины после угроз киева об ударе по крыму	True	499153	(?=.*).*	(денациф| демилит)	()
18 April 2022	pravda.ru	https://www.pravda.ru/news/politics/1701049-bezopasnost_krymskogo_mosta_obespechit_demilitarizacija_ukrainy/	безопасность крымского моста обеспечит демилитаризация украины	True	352339	(?=.*).*	(денациф| демилит)	()
9 May 2022	pravda.ru	https://www.pravda.ru/news/world/1708629-morozov/	депутат морозов  польша побуждает рф поставить её в очередь на денацифицацию	True	346012	(?=.*).*	(денациф| демилит)	()
9 May 2022	pravda.ru	https://www.pravda.ru/news/world/1708629-morozov/	польша побуждает рф поставить её в очередь на денацификацию   депутат морозов	True	346011	(?=.*).*	(денациф| демилит)	()
18 April 2022	mk.ru	https://www.mk.ru/politics/2022/04/19/medvedev-prigrozil-denacifikaciey-inostrannym-naemnikam-na-ukraine-esli-ostanutsya-v-zhivykh.html	медведев пригрозил  денацификацией   иностранным наемникам  на украине   если выживут	True	145502	(?=.*).*	(денациф| демилит)	()
18 April 2022	mk.ru	https://www.mk.ru/politics/2022/04/19/medvedev-prigrozil-denacifikaciey-inostrannym-naemnikam-na-ukraine-esli-ostanutsya-v-zhivykh.html	медведев пригрозил  иностранным наемникам  на украине  денацификацией    если выживут	True	140730	(?=.*).*	(денациф| демилит)	()
18 April 2022	mk.ru	https://www.mk.ru/politics/2022/04/19/bolshinstvo-rossiyan-podderzhivayut-denacifikaciyu-eksperty-nazvali-prichiny-poyavleniya-neonacistov-v-ukraine.html	большинство россиян поддерживают денацификацию  эксперты назвали причины появления неонацистов в украине	True	146208	(?=.*).*	(денациф| демилит)	()
11 July 2022	mk.ru	https://www.mk.ru/politics/2022/07/17/klishas-demilitarizaciya-nuzhna-na-vsey-ukraine.html	клишас  демилитаризация нужна на всей украине	True	145894	(?=.*).*	(денациф| демилит)	()
11 July 2022	5-tv.ru	https://www.5-tv.ru/news/394430/klisas-obasnil-pocemu-demilitarizacia-nuzna-navsej-territorii-ukrainy/	почему демилитаризация нужна на всей территории украины	True	96374	(?=.*).*	(денациф| демилит)	()
14 March 2022	bk55.ru	https://www.bk55.ru/news/article/200091/	песков назвал  шведский или австрийский  вариант демилитаризации украины компромиссным	True	26733	(?=.*).*	(денациф| демилит)	()
11 April 2022	riafan.ru	https://riafan.ru/22930397-minoboroni_rf_podvelo_itogi_47_go_dnya_spetsoperatsii_po_demilitarizatsii_ukraini	минобороны рф подвело итоги    го дня спецоперации по демилитаризации украины	True	420967	(?=.*).*	(денациф| демилит)	()
11 April 2022	riafan.ru	https://riafan.ru/22995411-kuzichev_denatsifikatsiya_i_debanderizatsiya_ukraini_budut_realizovani_do_kontsa	кузичев  денацификация и  дебандеризация  украины будут реализованы до конца	True	419394	(?=.*).*	(денациф| демилит)	()
11 April 2022	riafan.ru	https://riafan.ru/23016687-politolog_mezyuho_predlozhil_ne_otpuskat_plennih_boitsov_vsu_bez_protseduri_denatsifikatsii	политолог мезюхо предложил не отпускать пленных бойцов всу без процедуры денацификации	True	422626	(?=.*).*	(денациф| демилит)	()
11 April 2022	riafan.ru	https://riafan.ru/23017582-eks_deputat_radi_zhuravko_ob_yasnil_pochemu_rossiya_dolzhna_dobit_sya_polnoi_denatsifikatsii_ukraini	экс депутат рады журавко объяснил  почему россия должна добиться полной денацификации украины	True	418730	(?=.*).*	(денациф| демилит)	()
11 April 2022	riafan.ru	https://riafan.ru/23063009-pavel_shipilin_o_denatsifikatsii_ukraini_vizhigat_kalenim_zhelezom_banderovskuyu_propagandu_iz_uchebnikov	павел шипилин о денацификации украины  выжигать каленым железом бандеровскую пропаганду из учебников	True	407956	(?=.*).*	(денациф| демилит)	()
11 April 2022	riafan.ru	https://riafan.ru/23078084-voennii_ekspert_koshkin_armiya_rossii_filigranno_vipolnyaet_zadachi_po_demilitarizatsii_ukraini	военный эксперт кошкин  армия россии филигранно выполняет задачи по демилитаризации украины	True	425730	(?=.*).*	(денациф| демилит)	()
