Week of fetchdate_orig	page_domain_root	page_url	title_new	OR and OR2 and AND filters	ID	Regex String (AND)	Regex String (OR)	Regex String (OR)#2
11 April 2022	riafan.ru	https://riafan.ru/23078379-politolog_makeeva_osudila_vsu_za_ispol_zovanie_taktiki_zhivogo_schita_	политолог макеева осудила всу за использование тактики  живого щита	True	425631	(?=.*).*	(жив)	(щит)
18 April 2022	riafan.ru	https://riafan.ru/23115535-taktika_zhivogo_schita_chto_imenno_otrabativaet_nato_na_ucheniyah_v_rige	тактика  живого щита   что именно отрабатывает нато на учениях в риге	True	426107	(?=.*).*	(жив)	(щит)
25 April 2022	riafan.ru	https://riafan.ru/23152396-ukrainskie_siloviki_ispol_zovali_dom_prestarelih_kak_zhivoi_schit_v_dnr	украинские силовики использовали дом престарелых как  живой щит  в днр	True	416755	(?=.*).*	(жив)	(щит)
14 February 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022220230-Ljgbr.html	гиперзвуковое оружие и ядерный щит рф  в стране прошли крупные плановые учения сил стратегического сдерживания	True	485768	(?=.*).*	(жив)	(щит)
21 February 2022	tvzvezda.ru	https://tvzvezda.ru/news/20222251533-FDl3u.html	в минобороны рф рассказали о планах киева использовать украинцев как живой щит	True	478443	(?=.*).*	(жив)	(щит)
21 February 2022	tvzvezda.ru	https://tvzvezda.ru/news/20222251745-SSs3w.html	путин призвал военнослужащих всу не позволить неонацистам использовать мирное население как живой щит	True	478104	(?=.*).*	(жив)	(щит)
28 February 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022351446-EFoab.html	в мо рф обвинили киев в предательстве собственного народа и использовании его как  живого щита	True	480786	(?=.*).*	(жив)	(щит)
28 February 2022	tvzvezda.ru	https://tvzvezda.ru/news/202235415-ob1H1.html	работают  скальпелем   эксперт рассказал  как вс рф противостоят тактике  живого щита  на украине	True	478312	(?=.*).*	(жив)	(щит)
7 March 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022371127-IAJCf.html	мо рф  украинские националисты в мариуполе использовали мирных жителей в качестве  живого щита	True	478079	(?=.*).*	(жив)	(щит)
7 March 2022	tvzvezda.ru	https://tvzvezda.ru/news/2022371544-VtnSR.html	в мо рф пообещали рассказать  кто из украинских чиновников использовал население в качестве  живого щита	True	480565	(?=.*).*	(жив)	(щит)
7 March 2022	tvzvezda.ru	https://tvzvezda.ru/news/20223131956-fZoCM.html	ск рф оценит действия националистов  которые использовали людей как  живой щит  в днр и лнр	True	476937	(?=.*).*	(жив)	(щит)
14 March 2022	tvzvezda.ru	https://tvzvezda.ru/news/20223192216-6FzNI.html	мо рф  более     млн мирных граждан продолжают удерживаться в качестве  живого щита  радикалами на украине	True	482575	(?=.*).*	(жив)	(щит)
14 March 2022	tvzvezda.ru	https://tvzvezda.ru/news/20223201556-Mg5Zq.html	живые щиты  мариуполя  как  азов   устраивает в городе ад для мирных жителей	True	481625	(?=.*).*	(жив)	(щит)
14 March 2022	tvzvezda.ru	https://tvzvezda.ru/news/20223201744-nPsF3.html	триколор над херсоном  как живет область под защитой российских военных	True	481629	(?=.*).*	(жив)	(щит)
21 March 2022	tvzvezda.ru	https://tvzvezda.ru/news/20223231259-K4pSX.html	песков  все больше свидетелей сообщают  что украинские националисты прикрываются  живым щитом	True	481978	(?=.*).*	(жив)	(щит)
28 February 2022	stanradar.com	https://stanradar.com/news/full/48868-zhivoj-schit-ukrainskie-natsionalisty-prikryvajutsja-mirnymi-zhiteljami.html	живой щит   украинские националисты прикрываются мирными жителями	True	28773	(?=.*).*	(жив)	(щит)
7 March 2022	t-l.ru	http://t-l.ru/319755.html	украинские неонацисты используют мирных жителей в качестве живого щита	True	18693	(?=.*).*	(жив)	(щит)
21 March 2022	t-l.ru	http://t-l.ru/320658.html	владимир мелешко   на украине люди становятся  живым щитом  для нацистов	True	12221	(?=.*).*	(жив)	(щит)
31 January 2022	tatar-inform.ru	https://www.tatar-inform.ru/news/si-czinpin-otmetil-cto-rossiya-i-kitai-podderzivayut-usiliya-dlya-zashhity-svoix-interesov-5853356	си цзиньпин  россия и китай поддерживают усилия друг друга по защите своих интересов	True	529099	(?=.*).*	(жив)	(щит)
28 February 2022	tatar-inform.ru	https://www.tatar-inform.ru/news/putin-neonacisty-prikryvayutsya-mirnymi-zitelyami-kak-zivym-shhitom-5857111	путин  неонацисты прикрываются мирными жителями как живым щитом	True	531640	(?=.*).*	(жив)	(щит)
7 March 2022	tatar-inform.ru	https://www.tatar-inform.ru/news/minoborony-v-mariupole-nacionalisty-ispolzovali-150-celovek-v-kacestve-zivogo-shhita-5857502	минобороны  в мариуполе националисты использовали     человек в качестве живого щита	True	530656	(?=.*).*	(жив)	(щит)
7 March 2022	tatar-inform.ru	https://www.tatar-inform.ru/news/v-minoborony-zayavili-cto-v-mariupole-protivnik-ispolzoval-150-celovek-v-kacestve-shhita-5857502	в минобороны заявили  что противник использовал     человек в качестве живого щита	True	529947	(?=.*).*	(жив)	(щит)
14 March 2022	nversia.ru	https://nversia.ru/news/prezident-putin-podpisal-ukaz-o-zaschite-naseleniya-v-slozhivshihsya-usloviyah-gubernatoru-radaevu-predstoit-mnogo-raboty/	президент путин подписал указ о защите населения в сложившихся условиях  губернатору радаеву предстоит много работы	True	38584	(?=.*).*	(жив)	(щит)
31 January 2022	pda.kp.ru	https://pda.kp.ru/online/news/4615118/	новое средство защиты от агрессивных животных разработал  ростех	True	327002	(?=.*).*	(жив)	(щит)
21 February 2022	pda.kp.ru	https://pda.kp.ru/online/news/4641735/	захарова отреагировала на обещание британии поддерживать украину в вопросе самозащиты	True	329168	(?=.*).*	(жив)	(щит)
21 February 2022	pda.kp.ru	https://pda.kp.ru/daily/27369.5/4551211/	минобороны  пентагон посоветовал зеленскому использовать киевлян как живой щит	True	327522	(?=.*).*	(жив)	(щит)
